"formula_idx","wins","formula"
6372,2,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10NHSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10TaSqr+GammaSqr"
6440,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10TaSqr+log10NHSqr+log10PeakFluxSqr+log10Ta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta+Gamma+PhotonIndexSqr+Beta_optSqr"
8295,2,"Response ~  (GammaSqr+log10TaSqr+Gamma+log10Ta_opt+Beta_opt+log10NH+PhotonIndex)^2+log10PeakFlux+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10Ta_optSqr"
48,1,"Response ~  (log10TaSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10Ta_optSqr+GammaSqr"
180,1,"Response ~  (GammaSqr+Beta_optSqr+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr"
222,1,"Response ~  (log10PeakFluxSqr+Gamma+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+log10Ta_opt+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
229,1,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
334,1,"Response ~  (GammaSqr+log10PeakFluxSqr+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr"
342,1,"Response ~  (log10Ta_optSqr+log10NHSqr+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
378,1,"Response ~  (log10Ta_optSqr+log10NHSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
496,1,"Response ~  (Beta_optSqr+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
617,1,"Response ~  (Beta_optSqr+log10PeakFluxSqr+Beta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
764,1,"Response ~  (log10Ta_optSqr+Beta_opt+log10NH+PhotonIndex)^2+log10PeakFlux+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
