"GRBID","InvZphot","pred_max","pred_min","Zphot","corrected_prediction","corrected_pred_max","corrected_pred_min","Linear_corrected_prediction","Linear_corrected_pred_max","Linear_corrected_pred_min"
"GRB100522A",0.36594127806958,0.463955511593038,0.336857738538321,1.32242275513977,0.30831789125551,0.462989456439846,0.262422551173871,1.03384518326724,1.90395215307161,0.82987975015852
"GRB100606A",0.413075947071208,0.622417165609595,0.35658282368048,1.5886655674134,0.382698853763191,0.713050199327493,0.293549762831369,1.41378649863904,4.16476064372567,0.96584722064999
"GRB100725B",0.500079469982287,0.741311592576674,0.461740979576063,2.16285636690843,0.519994944151807,0.900671797228286,0.459494809581903,2.3112726663523,6.95557908293369,1.88067862148636
"GRB100727A",0.4894119381054,0.693681729289641,0.452872003725536,2.08611381092051,0.503161023273806,0.825509392347997,0.445499103784185,2.18537834486547,5.69128290913132,1.78932490024643
"GRB100802A",0.345041893250697,0.402997904118121,0.266109192908259,1.2133082011585,0.275337573549382,0.366795177108148,0.150777661511004,0.885113803705148,1.3269935371648,0.415069145178367
"GRB101011A",0.567209248591147,1.22262213194967,0.409837816758035,2.69155419493,0.625929230986028,1.66020489551773,0.377588915483773,3.22599745317562,44.7303889840025,1.38555215260653
"GRB101024A",0.436180053147029,0.700771926985753,0.356010231432321,1.73010941797414,0.419158336436968,0.836698093577412,0.292646182442567,1.62517546359496,5.8659097990145,0.961761388361451
"GRB110102A",0.371965804653051,0.560844277145739,0.336542007828097,1.35486386004113,0.317824907967906,0.615884974550771,0.261924311669551,1.07885839663413,3.12938118414676,0.82778164475259
"GRB110201A",0.481727843903099,0.709852146064068,0.417878250881252,2.03199055373174,0.491035122426871,0.851027152190348,0.390277139284472,2.09766980500582,6.09622132314569,1.4562758556487
"GRB110208A",0.47076109634477,0.590297869690277,0.381234126153168,1.95638572321348,0.473729023620087,0.662364277560114,0.332450801999017,1.9766585751628,3.59583340562661,1.15006110106735
"GRB110312A",0.422258659733095,0.534512473491905,0.346944260912863,1.64398300785882,0.397189652588977,0.574332016997005,0.278339608797588,1.49568433246148,2.7525977773183,0.898189683866949
"GRB110315A",0.453663220912258,0.801227082278722,0.405129254660029,1.84225618953236,0.446747685712256,0.995221560439806,0.370158559266255,1.79735565341426,8.89057545314168,1.34508484061526
"GRB110318B",0.638219640878063,0.809579821611078,0.593579741380697,3.34730029737268,0.737987328310661,1.00840261812571,0.667543242010923,4.47000002490349,9.19536123773992,3.65096682798312
"GRB110319A",0.499216968205767,0.648177137263366,0.416800490012415,2.15658121884649,0.51863387142846,0.753700776203548,0.388576376502528,2.30091142942275,4.67153708519411,1.44667551888428
"GRB110402A",0.428690956654464,1.80470401352629,0.252477120429934,1.68343423804021,0.407340152131684,2.57876042008194,0.129265541167543,1.55470143611049,378.105792374358,0.346683506603285
"GRB110420A",0.224588246208427,0.382717132172296,0.195794014557452,0.67721310144317,0.0852554451641172,0.334791062733713,0.0398166479850243,0.216901552486538,1.16167829909751,0.0960153787168165
"GRB110530A",0.502288103393113,0.6849358557776,0.403123162337996,2.17898225274977,0.523480282702041,0.811707948451711,0.366992841102691,2.33795350260601,5.48198390683664,1.32805288179433
"GRB110610A",0.490884772204281,0.61349592198203,0.467140386561592,2.09659759535093,0.505485232188588,0.698972012255449,0.46801535501186,2.20247119549092,4.00002311708017,1.9377535179892
