"formula_idx","wins","formula"
5592,1,"Response ~  (log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
5793,1,"Response ~  (log10T90Sqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
5842,1,"Response ~  (AlphaSqr+log10T90Sqr+log10PeakFluxSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
5869,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
5875,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+Alpha+log10NHSqr+log10FaSqr+log10T90Sqr"
6063,1,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
6274,1,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr"
6296,1,"Response ~  (AlphaSqr+log10T90Sqr+PhotonIndexSqr+Alpha+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr"
6367,1,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+log10T90Sqr"
7498,1,"Response ~  (AlphaSqr+log10T90Sqr+Alpha+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
7792,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
7822,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+Alpha+log10TaSqr+log10T90Sqr+AlphaSqr"
8217,1,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
8755,1,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+Alpha+log10PeakFluxSqr+log10T90Sqr+AlphaSqr"
9240,1,"Response ~  (AlphaSqr+log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr"
9646,1,"Response ~  (AlphaSqr+log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr"
