"formula_idx","wins","formula"
4508,1,"Response ~  (log10PeakFluxSqr+log10NHSqr+Alpha+log10Fa+Beta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+PhotonIndexSqr+log10TaSqr+BetaSqr+log10FaSqr+AlphaSqr"
5329,1,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+Beta+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+BetaSqr+log10FaSqr"
5585,1,"Response ~  (AlphaSqr+log10NHSqr+Alpha+Beta+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+BetaSqr+log10FaSqr"
5612,1,"Response ~  (AlphaSqr+log10TaSqr+log10NHSqr+Beta+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+Alpha+log10PeakFluxSqr+PhotonIndexSqr+BetaSqr+log10FaSqr"
6047,1,"Response ~  (log10FaSqr+BetaSqr+log10NHSqr+log10Fa+Beta+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
6194,1,"Response ~  (AlphaSqr+log10FaSqr+BetaSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Beta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr"
6256,1,"Response ~  (AlphaSqr+BetaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Beta+log10Fa+Alpha+log10PeakFluxSqr+log10FaSqr"
6748,1,"Response ~  (log10FaSqr+BetaSqr+log10NHSqr+Alpha+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+Beta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
6920,1,"Response ~  (BetaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Beta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
7331,1,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+Beta+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+BetaSqr"
7813,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+Alpha+Beta+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+log10NHSqr+log10PeakFluxSqr+BetaSqr+log10FaSqr"
7833,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+Beta+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10PeakFluxSqr+BetaSqr+log10FaSqr"
8718,1,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+Alpha+Beta+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+log10Fa+log10PeakFluxSqr+log10TaSqr+BetaSqr+log10FaSqr"
9254,1,"Response ~  (log10FaSqr+BetaSqr+log10NHSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Beta+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
9329,1,"Response ~  (AlphaSqr+BetaSqr+log10TaSqr+log10NHSqr+Alpha+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Beta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr"
9349,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Beta+log10Fa+Alpha+BetaSqr+log10FaSqr"
9714,1,"Response ~  (BetaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Beta+log10PeakFluxSqr+log10FaSqr+AlphaSqr"
9720,1,"Response ~  (log10FaSqr+BetaSqr+log10TaSqr+log10NHSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Beta+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
11376,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+Alpha+Beta+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+log10PeakFluxSqr+BetaSqr+log10FaSqr"
11478,1,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta+log10Fa+BetaSqr+log10FaSqr"
11837,1,"Response ~  (AlphaSqr+BetaSqr+log10TaSqr+log10NHSqr+Alpha+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Beta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr"
