"formula_idx","wins","formula"
1182,1,"Response ~  (AlphaSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
1188,1,"Response ~  (AlphaSqr+log10PeakFluxSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
1312,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+Alpha+log10T90+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
1339,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+AlphaSqr"
1363,1,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10T90Sqr"
1388,1,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10T90+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10T90Sqr"
1399,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
1423,1,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10T90Sqr"
1437,1,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10T90+log10NHSqr+AlphaSqr+log10T90Sqr"
1487,1,"Response ~  (log10FaSqr+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
1583,1,"Response ~  (log10FaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10Ta+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
1748,1,"Response ~  (log10FaSqr+log10T90+log10Fa+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
1766,1,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
1770,1,"Response ~  (log10T90Sqr+log10FaSqr+log10Fa+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr"
