GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
060927A,0.6751,0.8109,0.1358,3.73260218609004,5.46993622808681,1.73733404199677,0.268524136985275,0,0,0.709875630485455,0.638745997558315,4.12714536191352,3.35257233709315,0.7732167902100209,4.932213736863185,0.7937226966932092,0.751780176007711,5.219030642674745,4.646510967220064
061007A,0.436,0.3541,-0.0819,1.72897778280804,1.25995608443438,-0.469021698373666,-0.207535757709669,0,0,0.478479599435167,0.410703565234554,2.00939780199083,1.57456324708832,0.371466473108711,1.3521579032706272,0.4129361442128493,0.3467714467012377,1.5878323894263917,1.2221401518099313
061121A,0.3423,0.3644,0.0221,1.19937862509677,1.31419526151125,0.114816636414486,0.0496140659883239,0,0,0.360773184380089,0.315296298214671,1.29494976940982,1.06678974604039,0.2799941373493264,0.905434995842366,0.2980281322709968,0.2536324332249517,0.9862235746911868,0.793215289864664
061222A,0.5005,0.4897,-0.0107999999999999,2.16592046343224,2.08816146918451,-0.0777589942477253,-0.0251797048255573,0,0,0.539327333282577,0.472391439008048,2.46200215027198,1.96750486081721,0.5700899351522437,2.7161217582059054,0.5920759375503142,0.5541734444450985,2.9090924134213174,2.582394788507729
070110A,0.5103,0.5253,0.015,2.23817264731325,2.35196905022163,0.113796402908374,0.0339491210101866,0,0,0.523780202070157,0.499609320871872,2.34025945561074,2.15943424305051,0.5756391914437587,2.763909662970254,0.5832723645201578,0.569585587524133,2.8306490427697293,2.7118087184911817
070125A,0.4185,0.4065,-0.012,1.62119903863524,1.54976408779928,-0.0714349508359606,-0.0280162981264736,0,0,0.447874027855764,0.398097177392037,1.80462000744122,1.50090489960854,0.3543825256616541,1.2614267531694896,0.3830582027014403,0.3344647685641647,1.4157845681614036,1.1600547967230406
070223A,0.5183,0.4199,-0.0984,2.29837477158568,1.62966242003022,-0.668712351555458,-0.254295892302318,0,0,0.543910278366632,0.478873995893806,2.49872878730303,2.01213197195404,0.4518098373882985,1.8301524980451205,0.4768112459437293,0.4133211641198605,1.9978592993715745,1.5901276264560118
070306A,0.6029,0.3972,-0.2057,3.00774425280431,1.49574379483157,-1.51200045797274,-0.605831600625007,0,0,0.635456328840653,0.56796917350091,3.31972727742363,2.69801930072005,0.5343985204752135,2.422933962122852,0.5661808411028031,0.5002981545213441,2.6828229521303424,2.164449391885444
070411A,0.652,0.5966,-0.0554,3.48745389933132,2.95002641597884,-0.537427483352485,-0.136056680830907,0,0,0.714320350305491,0.594882865042471,4.17988777115094,2.93443944115937,0.6558769074139297,3.5276923280966264,0.6911658457835381,0.6235342930755237,3.910953769196517,3.202757124824097
070508A,0.4121,0.2601,-0.152,1.58285484647637,0.820119908460103,-0.762734938016268,-0.419057521689092,0,0,0.442902259367502,0.398337344720417,1.77269602220965,1.50228829677658,0.3481346820238734,1.2291263316615115,0.3782046351830173,0.3346992260508244,1.3889366606376274,1.161221235090545
070521A,0.5275,0.4895,-0.038,2.36899215741491,2.08673964568386,-0.282252511731047,-0.0914403364487565,0,0,0.541783633198232,0.513242704405787,2.48163815572836,2.26018844933615,0.5853787024860095,2.8492729030001316,0.593466818954477,0.5773054997027263,2.921631830656229,2.7783788339128916
070721B,0.5964,0.6652,0.0688,2.94820778037883,3.6259400476616,0.677732267282775,0.146506928386451,0,0,0.656602281012616,0.518015797976818,3.5352609546658,2.29621702339706,0.7268103033196713,4.331019895423655,0.7623093676726713,0.680590030846999,4.785079981690376,3.7928079928685423
