GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
090812A,0.5087,0.5381,0.0294,2.22626472707567,2.45223220769057,0.225967480614895,0.0654554696846596,0,0,0.529628952041423,0.492649431775835,2.38554781661518,2.10920553222033,0.5739541700687619,2.749334344385824,0.5850817259895945,0.5654203650735552,2.8466416173896167,2.6763797482086003
090927A,0.3641,0.3747,0.0106,1.31259722406395,1.36973618438321,0.057138960319262,0.0241119499697111,0,0,0.386581348616036,0.341245609596119,1.43546194874755,1.1940453983944,0.2865390009556103,0.9343675628665816,0.3110354316010618,0.2616360914800907,1.046611601240354,0.8265690371198513
091018A,0.3021,0.2947,-0.0073999999999999,1.00493362724773,0.971060705241034,-0.033872922006692,-0.0171851236832149,0,0,0.318489796126914,0.27908101054766,1.08204348643814,0.901432928125603,0.2189817237674152,0.6557002858625274,0.2368405947352207,0.1938994616541269,0.7252045494646921,0.562785818819542
091020A,0.4508,0.433,-0.0178,1.8235793691103,1.71019163189084,-0.113387737219456,-0.0418375349865381,0,0,0.467510302064281,0.43363372557013,1.93433910970241,1.71414924941866,0.3810102256687799,1.4044194125315994,0.3992183306438622,0.3623052779276937,1.5073694532608668,1.3030601349496829
091029A,0.4797,0.5743,0.0946,2.01786633200869,2.7523211390275,0.734454807018811,0.195733461984323,0,0,0.486975339945988,0.472095757351596,2.06884772852256,1.96548517564156,0.558535379817561,2.618556681183869,0.5624035501842289,0.5544923376653202,2.6509303696230826,2.5850262309530363
091109A,0.6466,0.6102,-0.0364,3.4320025337085,3.07567926559489,-0.356323268113605,-0.0874267195462436,0,0,0.665118689958546,0.627750487644062,3.62507404501995,3.24375680122631,0.647273176125335,3.4388776654612343,0.6571192380631916,0.6372512217338305,3.540662660587593,3.3376171938219814
091208B,0.3885,0.3145,-0.074,1.44624527605128,1.06300366731071,-0.383241608740571,-0.18576874816716,0,0,0.409627207512728,0.357291676295037,1.56819033662263,1.27662592101164,0.3131260584296743,1.0564874259389678,0.336146971561124,0.2791204233471726,1.168437811517768,0.9016054935126772
100219A,0.6225,0.7536,0.1311,3.19275996684605,4.67022118160543,1.47746121475938,0.260565005744813,0,0,0.665215257373082,0.598531014116297,3.62610256626568,2.96762861804133,0.7429931510818382,4.533413828333221,0.7676330058802079,0.7291668892691028,4.8564306635627945,4.3600259127316034
100316B,0.4451,0.3385,-0.1066,1.78676277060111,1.18021839718595,-0.606544373415163,-0.278203492915225,0,0,0.470166553219727,0.409291455466638,1.95234124119473,1.56620564197278,0.3747993147014781,1.3702781589270656,0.4021126708953126,0.3357811248829916,1.524135534939068,1.1666119036256313
100418A,0.3012,0.2105,-0.0907,1.00078305215239,0.623678350482441,-0.37710470166995,-0.232253328719879,0,0,0.409868262816971,0.24782380749098,1.56961620724658,0.769390973872348,0.2180010536146834,0.6519658059550877,0.3364096334967115,0.1598405659923878,1.1697496825371774,0.4449092322070267
100425A,0.4565,0.4401,-0.0164,1.86088236062721,1.75486296095247,-0.106019399674736,-0.0384844550082742,0,0,0.514497215612579,0.417602830798052,2.26961950580039,1.61578973278227,0.3872211366360818,1.4390524333969923,0.4504168458503159,0.3448374779004023,1.8210893787878493,1.2122666781134286
100704A,0.4186,0.6628,0.2442,1.62180266151044,3.60044666393478,1.97864400242434,0.430098237620257,0,0,0.440425076910645,0.400841331268742,1.75692579533332,1.51675726689432,0.6253755431740464,3.2206131058255183,0.6379651132507195,0.6151316386335978,3.3447532149365715,3.1222244856095536
100728A,0.3868,0.4094,0.0226,1.43668842345958,1.56684710166787,0.130158678208284,0.0507076086159204,0,0,0.415883574835235,0.362041603439038,1.60545498899422,1.30166229564296,0.311273681474514,1.0477346611629068,0.3429641190030235,0.2842961031002533,1.2027444668828695,0.9244033449021924
100816A,0.4289,0.2562,-0.1727,1.68472619343114,0.803848252431749,-0.880877940999395,-0.488332618784253,0,0,0.461987476082076,0.411261120416134,1.89726003708853,1.5778706409618,0.3571472519523046,1.2758689564382872,0.3932004744222173,0.337927337801717,1.4728653795375668,1.1773454482615326
100901A,0.4234,0.3817,-0.0417,1.65094062109308,1.40824129982783,-0.242699321265249,-0.100778655894075,0,0,0.454925781138084,0.405210349592636,1.85053108366828,1.5422037182765,0.3511542676856098,1.244679124698551,0.3855058150230279,0.3313342151932445,1.4294379709696865,1.144540316395766
100906A,0.395,0.4357,0.0407,1.48313310529557,1.7270933226839,0.243960217388331,0.0894579644044726,0,0,0.421643126563016,0.347611846923274,1.64023829881537,1.22644436289604,0.3202086761994044,1.0903002678061302,0.3492399195280791,0.2685729569600334,1.2348064674779595,0.8559785683599868
110213A,0.4197,0.3909,-0.0288,1.62845169453387,1.45980114878885,-0.168650545745021,-0.0685626745999613,0,0,0.452332833716933,0.36803866577331,1.83356274390758,1.33366582217841,0.3471226237243789,1.2239377342990978,0.3826804526413325,0.2908307031394678,1.41368422831234,0.9535777628049382
110422A,0.4249,0.4425,0.0176,1.66011247574194,1.77012903916373,0.110016563421796,0.0397153207906188,0,0,0.453283489700452,0.390810178081385,1.83977211082027,1.45929245889924,0.352788717940163,1.2531428029444815,0.3837163192508359,0.3156433058651294,1.4194481492050657,1.0684418012319354
110503A,0.4227,0.4171,-0.0055999999999999,1.64667125127335,1.6127628960311,-0.0339083552422452,-0.012977968760102,0,0,0.453758145633519,0.40388232871388,1.84287749575515,1.53444183513442,0.3503915242334851,1.2407402956826583,0.3842335202579202,0.3298871591510214,1.4223311847442974,1.1374066642582337
110715A,0.4083,0.2601,-0.1482,1.5603539060042,0.820119908460103,-0.740233997544102,-0.406695182061038,0,0,0.428527206585849,0.380132177367419,1.68242264399651,1.39956311405652,0.3347008017897753,1.1612290766054656,0.3567410437585347,0.3040081985417561,1.273741265559274,1.0137622649854658
110731A,0.411,0.5832,0.1722,1.57632115700258,2.83001081226449,1.25368965526191,0.327333189568901,0,0,0.448838077488876,0.387767566339595,1.8108526356969,1.44212318274334,0.5220087973948881,2.326662919637709,0.5421266380952215,0.5096565207867941,2.4843890326258684,2.2333783108313785
110801A,0.4375,0.4561,0.0186,1.73841963426436,1.85824860367274,0.119828969408375,0.0419239142649803,0,0,0.458811370518991,0.420142332841044,1.87614893002223,1.63113016004549,0.3665181000784091,1.3255094040410946,0.3897396833915027,0.3476046044074732,1.453238001235178,1.226407233886353
110818A,0.6448,0.6395,-0.0053,3.4136714346344,3.36013564000399,-0.0535357946304078,-0.0122784699951121,0,0,0.657683803112958,0.634417012928135,3.54656917446757,3.30940204016585,0.6463161477649156,3.4291067502126955,0.6531662394144491,0.6407956960462253,3.4995205476023097,3.373163312472041
111107A,0.5493,0.5903,0.041,2.54241958261649,2.89313980701564,0.350720224399147,0.0900867273677485,0,0,0.565793341759393,0.532933175501807,2.67953841810272,2.4114041661673,0.5955404764204433,2.940401506339937,0.6043096963214589,0.5868385235233449,3.0207743091577957,2.8622334736586637
111209A,0.3306,0.2245,-0.1061,1.14091783457046,0.676872335748593,-0.464045498821872,-0.276732753549012,0,0,0.365032994648159,0.300238652529093,1.31757071604551,0.996359048348257,0.2500362786039243,0.778427964053999,0.2875556231823972,0.2169535372023247,0.9389009488815636,0.6479860730533047
111228A,0.2462,0.234,-0.0122,0.762787653232398,0.713957307508425,-0.0488303457239729,-0.0284898261526464,0,0,0.279981421994393,0.226075687540073,0.905379208977445,0.682967338015299,0.1580712109477361,0.4390345163464422,0.1948805801330038,0.1361430858658468,0.5663203128903163,0.3681795218717012
120118B,0.4554,0.5958,0.1404,1.85364536200497,2.94275689595591,1.08911153395094,0.276230962925471,0,0,0.479115985567797,0.435617757288377,2.0138108050398,1.72657693962123,0.5456154969518994,2.51249323889402,0.5582248696094984,0.5350976262253867,2.615970424030502,2.428448469006433
120327A,0.5524,0.5813,0.0289,2.56779588288562,2.81329145276777,0.245495569882152,0.0643789159372975,0,0,0.592778182947441,0.540327914385163,2.91541844998215,2.46998753242716,0.5971886919300544,2.9553843597344707,0.6186570620538894,0.5907701762062713,3.1558231889180943,2.897356883185882
120404A,0.5726,0.5884,0.0158,2.73766178317571,2.87614486700241,0.1384830838267,0.0357270144894751,0,0,0.597974881190454,0.530353424732088,2.96255114911473,2.39120016532153,0.6079286768636496,3.054419452267868,0.6214200551645033,0.58546691538477,3.182346930120558,2.8500548378905077
120729A,0.5002,0.2553,-0.2449,2.16373427822138,0.800113960418011,-1.36362031780337,-0.757518883685963,0,0,0.526346497318529,0.477670033330935,2.36005585878486,2.0037932244214,0.4348381207187289,1.721686635276678,0.4633282201840235,0.4102887142138447,1.9062182133715488,1.5721051218383848
120802A,0.6255,0.6809,0.0554,3.22182279051133,3.79622998644458,0.57440719593325,0.119762229408656,0,0,0.650248313190719,0.599390405877851,3.46939061994296,2.9754876246797,0.7447236700799911,4.555506628182544,0.7589994787962502,0.7296626205258444,4.741157732013976,4.36614767936584
120811C,0.512,0.5648,0.0528,2.25087297385434,2.67113199687964,0.420259023025298,0.114476685497145,0,0,0.538395472553378,0.494518237837978,2.45458173543937,2.12261353504561,0.575708722062864,2.764512313777049,0.5897427308518941,0.5664139764077745,2.888147490823113,2.684800473333737
120907A,0.4374,0.2945,-0.1429,1.73778916243008,0.970153207216759,-0.767635955213318,-0.389632619636602,0,0,0.452329729022082,0.425254633632562,1.83354248733841,1.66228554184879,0.3664091367281055,1.324926012998993,0.3826770696618061,0.3531751386275057,1.4136654267551825,1.255148466116121
120922A,0.4753,0.6128,0.1375,1.98744556060531,3.10015240506613,1.11270684446083,0.271381825486772,0,0,0.494767595465026,0.459087939449697,2.12440695198605,1.87798111256835,0.5561959771587579,2.599117101459973,0.566546555474981,0.5475763095323823,2.6859255209800823,2.5283877818899207
121024A,0.5958,0.5183,-0.0775,2.94275689595591,2.29837477158568,-0.644382124370225,-0.195363525673719,0,0,0.60823553875935,0.578460681471742,3.05728521855412,2.78844233814557,0.6202637090646104,3.1712258866320653,0.6268754664367173,0.6110446981857838,3.23521504214494,3.0836141328859004
121128A,0.4441,0.5051,0.061,1.78035339408704,2.19963176731835,0.419278373231308,0.131039570713698,0,0,0.45829812495413,0.413541974517794,1.87275192908357,1.59144487213649,0.5396074855781555,2.4642361200375635,0.5471563790480891,0.5233603205643282,2.524977742051726,2.3370316103052486
130215A,0.4027,0.2041,-0.1986,1.52755142260212,0.599926382868599,-0.927625039733525,-0.579792326488381,0,0,0.414265860469419,0.383022315517763,1.59576791762027,1.41558495217212,0.328598854172777,1.1310755880739558,0.3412014032316887,0.3071573898987716,1.193822080258037,1.0284176922792092
130408A,0.4085,0.6773,0.2688,1.56153326408795,3.75663689318604,2.1951036290981,0.461482278002472,0,0,0.443386563609459,0.340954467281558,1.77578972362268,1.1925750472444,0.6195494625469317,3.164371470686908,0.6396734162490778,0.580586520010391,3.3618770145342776,2.807031936176984
130418A,0.3784,0.346,-0.0324,1.39001155148473,1.21819641980022,-0.171815131684508,-0.0774571314563668,0,0,0.405170566880053,0.326400310192601,1.54197085524914,1.12031463116313,0.3021207600490166,1.0050294689333614,0.3312908666167724,0.2454601558874261,1.1443262723900336,0.7597872056688448
130420A,0.4793,0.3612,-0.1181,2.01508805403788,1.29720630715835,-0.71788174687953,-0.312502079000275,0,0,0.517578082499874,0.454021147318586,2.29289651524966,1.84459961758861,0.412064780505289,1.5826453960735307,0.453773861629105,0.3845200957053239,1.842980374010455,1.4239301222276857
130427A,0.0864,0.1271,0.0407,0.220112847031931,0.339985194899797,0.119872347867866,0.0894579644044727,0,0,0.147871879831802,0.0373049389230033,0.405632790617007,0.0896949517132346,-0.0160522228373215,-0.0362868674643632,0.0509295969219762,-0.0695478462203866,0.1244226800676766,-0.1479753613408279
130511A,0.5171,0.3624,-0.1547,2.28927360480648,1.30356250011753,-0.985711104688941,-0.427907254367375,0,0,0.545968542782858,0.47473349227854,2.51534976901509,1.98355118084669,0.4532529269200274,1.8395722734259077,0.4847090583200404,0.4070889607001163,2.052875252005048,1.5532242504873062
130514A,0.446,0.6628,0.2168,1.79254384123734,3.60044666393478,1.80790282269744,0.392984193658956,0,0,0.472279690754425,0.419303323294567,1.96674139077653,1.6260520104942,0.6411809500238428,3.3770443796255156,0.656340118062548,0.6257812479484103,3.5325240591989138,3.2245577171627655
130604A,0.3148,0.3139,-0.0009,1.06442923207399,1.06015549032001,-0.0042737417539804,-0.0020744753364788,0,0,0.350563693001379,0.234156079479618,1.24162877571443,0.714573390953886,0.2328200692559649,0.7093069924846205,0.2717893873425403,0.1449477516408323,0.8697751663299045,0.3962003792596584
130702A,0.33,0.0607,-0.2693,1.13796208950223,0.150005718699236,-0.987956370802997,-0.859088224292022,0,0,0.352602936038406,0.311871415900223,1.25217916271312,1.05055496917274,0.2493824985021031,0.7757527605986696,0.2740114148765166,0.2296289859043911,0.8793662128978936,0.6967934768252104
130831A,0.2969,0.17,-0.1269,0.98107081487124,0.479108388168207,-0.501962426703033,-0.339368250980366,0,0,0.3211247292541,0.263205826085828,1.09471397073759,0.833183020763143,0.2133156295516311,0.6342392224795916,0.2397117061488604,0.1766013287976477,0.7366476226535155,0.5017627534321607
131030A,0.3149,0.3608,0.0459,1.06490463920269,1.29509147602423,0.230186836821537,0.10029527765067,0,0,0.352394748024948,0.290087036206585,1.25109979292955,0.95023540390351,0.2329290326062684,0.7097359069455713,0.2737845662421224,0.2058919959473589,0.8783848043113394,0.6065416748556867
140213A,0.2192,0.3439,0.1247,0.656532649318018,1.20749637966914,0.550963730351119,0.2495876031442,0,0,0.242448696474254,0.194945322619335,0.74762680178763,0.566553829627721,0.1286511063657802,0.3447795815224137,0.1539836649460284,0.1022223972864926,0.4255539734435003,0.2653841704908355
140419A,0.4837,0.6951,0.2114,2.04579030537342,3.95564285562297,1.90985255024955,0.385389465280476,0,0,0.522754257069042,0.462896117316379,2.33237798793028,1.90332809903805,0.6629278054339642,3.601800695885206,0.6854558500395389,0.6509273006941808,3.846808379307146,3.4763836488129334
140423A,0.5339,0.6294,0.0954999999999999,2.4190070790207,3.25990584332204,0.840898764301345,0.197398439127373,0,0,0.551736555312052,0.499318093388513,2.56234974378246,2.15731631227433,0.5873525671146331,2.866807632148986,0.5968359500512013,0.5689659752343179,2.9521730289286436,2.70651681969306
140430A,0.4585,0.415,-0.0435,1.87408759361502,1.60015956316527,-0.27392803044975,-0.105350469382843,0,0,0.491943286462868,0.417451833311731,2.10415419716211,1.61488042116311,0.3894004036421526,1.4513222298512622,0.425841329023704,0.3446729459804328,1.6658844965438186,1.2114287223953282
140506A,0.36,0.2762,-0.0838,1.29086765276777,0.88886100147301,-0.402006651294763,-0.212830192894693,0,0,0.396068039603179,0.324656868907639,1.4892472705777,1.11181985585903,0.2820715035931652,0.9145711200121776,0.3213724479335968,0.2435604438527563,1.095909122453795,0.7521062703346539
140509A,0.5363,0.5315,-0.0048,2.43795351309491,2.40016505804071,-0.037788455054204,-0.011113711954907,0,0,0.564136766272027,0.514235939112526,2.66552989867562,2.26765305709475,0.5886286049285256,2.878185738147095,0.6034289242533564,0.5768975315866742,3.012628230358379,2.774831162051975
140512A,0.3082,0.2368,-0.0714,1.03329316146771,0.725043297245844,-0.308249864221864,-0.178691088341961,0,0,0.332673828795367,0.290315849387687,1.15116552308197,0.951263179201624,0.2256284881359312,0.681235253768073,0.2522959919389157,0.2061413184554238,0.7877055644426294,0.6074642331949163
140518A,0.8084,0.7564,-0.052,5.43279927260851,4.70689654892806,-0.725902723680449,-0.127197456175511,0,0,0.834106523223725,0.769394379916192,5.82506077875897,4.88023089989062,0.8502276450007127,6.083169670045737,0.8650561872724176,0.827727656137458,6.329193491613567,5.725547683389093
140614A,0.6702,0.7188,0.0486,3.67950590885253,4.23359365186758,0.554087743015048,0.105871372497046,0,0,0.789266132019611,0.614849422325607,5.15553963470203,3.11954662274395,0.7705084031524693,4.895333838210223,0.8391904709846418,0.7385799944110444,5.905425926038231,4.477469833447526
140629A,0.434,0.5152,0.0812,1.71643926883908,2.27491475555579,0.558475486716707,0.170531304904737,0,0,0.457203214522699,0.419345020717204,1.86551848602845,1.62630415474633,0.5342374931113579,2.421665044639431,0.5465742344175344,0.52644569822525,2.5202558949070344,2.3608234454637427
140801A,0.3576,0.3655,0.0079,1.27824276625008,1.32006418556963,0.0418214193195512,0.0180259751345125,0,0,0.387688024845011,0.33032634284028,1.44167594625167,1.13956922672318,0.2794563831858802,0.9030770992315064,0.3122413030971659,0.2497380925943478,1.052302164101507,0.7772073168912299
140907A,0.4397,0.3444,-0.0953,1.75232680651918,1.21003931734918,-0.542287489169998,-0.245374589000724,0,0,0.47263230944855,0.407403463487875,1.96915116876709,1.55507388708379,0.368915293785087,1.3383811086855948,0.4047994414925565,0.3337239055694693,1.5397995475607795,1.1563731002522335
141004A,0.4085,0.1967,-0.2118,1.56153326408795,0.572895971065016,-0.988637293022931,-0.62854588682907,0,0,0.426344813147742,0.378357111982288,1.66897688871377,1.38977554158605,0.3349187284903823,1.1623138421996866,0.3543630347515687,0.3020740278280389,1.2613252637923966,1.0048137295145296
141121A,0.368,0.3927,0.0247,1.333458062281,1.4700173280466,0.136559265765602,0.055286764272864,0,0,0.427913261882775,0.316993984723744,1.67863328967315,1.0748847786795,0.2907885716174484,0.9533882526552137,0.3560720690410542,0.2352107085161042,1.270241556087985,0.718742074361876
141220A,0.4528,0.3654,-0.0874,1.83661241931252,1.31953003254778,-0.517082386764732,-0.222925497626244,0,0,0.485732694532607,0.423138629195455,2.06007939470771,1.64934568941284,0.3831894926748507,1.416514985541225,0.4190740599828102,0.3508694693002623,1.624666087989345,1.2432076083626846
141221A,0.4272,0.3892,-0.038,1.67423765708899,1.45019133688078,-0.224046320208207,-0.0914403364487565,0,0,0.445649224414553,0.403371716134859,1.79028924036421,1.53146376963309,0.3552948749971444,1.2661824660734131,0.3753977680242601,0.3293307785778488,1.3735466292579717,1.134670156745175
150120B,0.4838,0.6532,0.1694,2.04649170525733,3.49987033872151,1.45337863346418,0.322982335948176,0,0,0.523329507114944,0.461786507179866,2.33679485434535,1.89591964596114,0.5607152777496272,2.636765326347354,0.581732421850961,0.549011090560318,2.817090192585474,2.5400638121439916
150314A,0.4086,0.4406,0.032,1.56212314682901,1.75803644059724,0.195913293768225,0.0710336132200635,0,0,0.453941910376445,0.373606503763659,1.84408066829475,1.36377700652111,0.3350276918406859,1.1628564291545826,0.384433756478489,0.2968976059532254,1.4234482845347411,0.9810598942555752
150403A,0.3721,0.4857,0.1136,1.35559161646939,2.059849034655,0.704257418185603,0.230160838070565,0,0,0.388221179681208,0.358266655136449,1.44467527224459,1.28174262315793,0.5013263511613806,2.1719501338135565,0.5098976990271209,0.4939714048536694,2.235174412541391,2.1186842345633075
150910A,0.4076,0.3726,-0.035,1.55623042711255,1.35830515327765,-0.197925273834894,-0.0839269140212034,0,0,0.427631191238074,0.387989097836304,1.67689410454112,1.4433692156367,0.3339380583376505,1.1574366807555387,0.3557647154163652,0.3125693623153378,1.2686354566533984,1.0538530265388752
151021A,0.4762,0.5224,0.0462,1.99364294273985,2.3296608520688,0.33601790932895,0.100916557048197,0,0,0.513534103495889,0.458428409653583,2.26237667593185,1.87361385983027,0.5566744913389676,2.603084864768654,0.5765243779258553,0.5472256491327031,2.7715891519524387,2.525540021773652
151027A,0.3253,0.2577,-0.0676,1.11494949070763,0.810089295270756,-0.304860195436877,-0.168422738167332,0,0,0.353674651989496,0.296059251667298,1.25774376702034,0.977239380445565,0.2442612210378366,0.7549357496440601,0.2751791924825617,0.2123995220006979,0.8844264546530609,0.6307955661134492
151215A,0.4754,0.5551,0.0797,1.98813352456844,2.59004588990199,0.601912365333551,0.167661468346853,0,0,0.486618098134993,0.460712730270126,2.06632439473889,1.8887684368301,0.5562491454010035,2.5995577481913084,0.5622136109927568,0.548440182251771,2.6493339801410563,2.5354132257165083
160117B,0.4477,0.2718,-0.1759,1.80349638223093,0.869820857736649,-0.93367552449428,-0.499339560060562,0,0,0.506043715749751,0.39214932725948,2.20659208136268,1.46688740283815,0.3776323618093702,1.3857908124657503,0.4412056291818733,0.317102487675144,1.761885240489092,1.07540322700684
160121A,0.4383,0.4713,0.033,1.74346863852402,1.96005649507582,0.216587856551802,0.0731701766206507,0,0,0.459084235571501,0.402206790267233,1.87795656782629,1.52468261947684,0.3673898068808374,1.3301818054921126,0.3900370062945252,0.3280614363239309,1.4549180906923902,1.1284401188570743
160131A,0.4483,0.2949,-0.1534,1.80737223234365,0.971968621279837,-0.835403611063812,-0.423639403816488,0,0,0.462100697713138,0.41797110130454,1.89801545831499,1.6180087956529,0.3782861419111914,1.3893850492124526,0.3933238445046907,0.3452387577824515,1.4735679464693416,1.2143117152981406
160203A,0.6154,0.6551,0.0397000000000001,3.12477249784664,3.51960000030483,0.394827502458189,0.0873589482324896,0,0,0.632349152601026,0.602859153345965,3.28893192043611,3.00736733057377,0.7388975894528763,4.481476915210011,0.748674532979099,0.7316635316569664,4.606276754865929,4.390928001579636
160227A,0.4799,0.5289,0.049,2.01925643087196,2.37987002861989,0.360613597747933,0.106694516266705,0,0,0.520685220006931,0.439018191843427,2.31653985046371,1.74800926003851,0.5586417163020518,2.6194427889363565,0.5803265008757055,0.5369055775070162,2.8047532867462106,2.4427507177718493
160804A,0.4509,0.2395,-0.2114,1.82422959714411,0.73580126287145,-1.08842833427266,-0.627046631174891,0,0,0.48741211752568,0.421370943576833,2.07193567506358,1.63858411523599,0.3811191890190835,1.4050227507620994,0.4209040155418306,0.3489433398273779,1.635748788327636,1.2332808391315035
161014A,0.5961,0.5824,-0.0136999999999999,2.94548139683301,2.8229621656592,-0.122519231173817,-0.0320482458012219,0,0,0.609691302710078,0.577822737599766,3.07090814066176,2.78288150444759,0.620423213791347,3.1727581474985467,0.6276494705405633,0.6107055146425411,3.2427698161625917,3.080426079547598
161108A,0.4241,0.3343,-0.0898,1.65521687787266,1.15923544111087,-0.495981436761788,-0.229702341541142,0,0,0.46248936909277,0.391216483272138,1.90061019503874,1.46159433214861,0.3519170111377346,1.248624877486041,0.3937473538616087,0.316086029613431,1.4759812631519544,1.0705514647558596
170202A,0.4491,0.667,0.2179,1.81254836904023,3.6451527522275,1.83260438318727,0.394519724310138,0,0,0.478475389896654,0.42893353654381,2.0093686325791,1.68493351799497,0.6429691529886008,3.3951039684242232,0.6599140430867036,0.6313363369431032,3.5699773025241823,3.278941380994021
170405A,0.5162,0.6542,0.138,2.28246421375217,3.51024361117194,1.22777939741977,0.272220195463176,0,0,0.530859774699203,0.503772501850106,2.39515631850369,2.18986645734866,0.6816750945806206,3.8047975630046857,0.6901314341224912,0.6745064206979867,3.8992706760545666,3.72613824065627
170519A,0.4822,0.2596,-0.2226,2.0352886644742,0.818025623774264,-1.21726304069993,-0.669552191554301,0,0,0.50480318960488,0.468710544159986,2.19744578623697,1.94245984032673,0.4152247176640917,1.6015053158787356,0.4398539103330305,0.4005261546430958,1.7533023809833217,1.5149314658853497
170531B,0.551,0.5271,-0.0239,2.55631318568985,2.36589062949252,-0.190422556197332,-0.056574196002929,0,0,0.571739684189516,0.523772071582058,2.73026498947837,2.34019692272886,0.5964443365386172,2.9486108681674694,0.607471262069455,0.5819677255989287,3.050151437778296,2.8191588787625044
170607A,0.2827,0.1923,-0.0904,0.917343828919083,0.557040825901838,-0.360303003017245,-0.231402412206217,0,0,0.298940324086872,0.258815899598535,0.990399821609447,0.814746216363829,0.1978428338085284,0.5770404535688034,0.215538835033737,0.1718179178212308,0.642626538365553,0.4853127799194214
170705A,0.2668,0.4786,0.2118,0.848417195369656,2.01023222066338,1.16181502529372,0.385955281894394,0,0,0.284599155193218,0.246012879885574,0.925746668408518,0.762028302167412,0.4453401920768472,1.7883044514148012,0.4548036900276335,0.4342880456985418,1.8497298402603213,1.718241544068161
170903A,0.3816,0.2755,-0.1061,1.40768684561245,0.885818969490405,-0.521867876122041,-0.276732753549012,0,0,0.417786224546642,0.350485201139939,1.61689456097322,1.24122367336223,0.3056075872587299,1.021192077502146,0.3450373098731132,0.2717038599805996,1.2132848428749217,0.8694069802291098
171222A,0.3778,0.5326,0.1548,1.38671190833997,2.40878806010259,1.02207615176261,0.299835640627025,0,0,0.417942022705442,0.24833795892923,1.61783351025827,0.77148695637239,0.5043569409693752,2.1941620166651363,0.5256997488436566,0.4355242493568727,2.355055809729941,1.7259899436197697
180115A,0.4626,0.5425,0.0799,1.9013491821234,2.48738584135218,0.586036659228783,0.168044686159979,0,0,0.481504685277658,0.442988877010572,2.03043299068222,1.77324907631401,0.5494436103935768,2.543591166444626,0.5594948992577553,0.5390167210154907,2.6265602686362315,2.45952697288591
180329B,0.5775,0.4768,-0.1007,2.78007137301811,1.99778167158238,-0.782289701435729,-0.260956195993685,0,0,0.588274688997894,0.56341896414871,2.87502660842578,2.65947651303777,0.5190667905033658,2.3042035274566306,0.5308072526202581,0.5037236220823575,2.39474574481853,2.189507458641489
180620B,0.3455,0.3258,-0.0197,1.21564409631286,1.1173858184864,-0.0982582778264582,-0.0464054670474262,0,0,0.359449195179887,0.328745645097532,1.28796404434505,1.13179601037284,0.2662718177991518,0.8461705455444708,0.2814713282075367,0.2480157113756772,0.91192709646033,0.7701729963171013
180624A,0.4707,0.586,0.1153,1.95596984950459,2.85478357665772,0.898813727153126,0.233168402136973,0,0,0.486080224254403,0.440377644276217,2.06252910153394,1.75662470674481,0.553750238015464,2.578905556849074,0.5619276329049494,0.5376283744696946,2.6469317253046167,2.4484852636782732
180720B,0.2526,0.2185,-0.0341,0.788957404352188,0.653864784771328,-0.13509261958086,-0.0816829893379333,0,0,0.29964603282273,0.181265168192274,0.993636759813808,0.517976919266528,0.1650448653671627,0.4623282344106076,0.2163077989157126,0.0873160426960688,0.6455375571238227,0.2226891059421596
180728A,0.118,0.0481,-0.0699,0.312199899019203,0.117120444656835,-0.195079454362369,-0.174627055923495,0,0,0.153301047495527,0.0827471805175153,0.423315069423849,0.209893603011397,0.0183801958585972,0.0432303083212968,0.0568453999019675,-0.0200324573259773,0.1398439538159726,-0.0450787834034985
181010A,0.5901,0.3784,-0.2117,2.89134736263597,1.39001155148473,-1.50133581115125,-0.628170943449451,0,0,0.607017649858511,0.564645143722422,3.0459233411761,2.66982321558792,0.5327961726416118,2.4103281717982994,0.5512302107200677,0.5050597084266119,2.558198815096314,2.199334935966476
181201A,0.2899,0.1614,-0.1285,0.949395683132559,0.450106836421972,-0.499288846710587,-0.344311766671306,0,0,0.303765935338389,0.275582076382028,1.01263923793643,0.886175400049462,0.2056881950303833,0.6057879515886833,0.2207969827260145,0.1900869057623391,0.6626352456449949,0.549126580385328
190114A,0.5285,0.6411,0.1126,2.37675848642033,3.3762285994535,0.999470113033172,0.228386175520626,0,0,0.546425437060443,0.507796264817803,2.51904999643746,2.21955808562075,0.584481482033375,2.841328797132153,0.5940121218332397,0.5734736699578333,2.9265589488228234,2.745188403331602
190829A,0.2671,0.0328,-0.2343,0.84969447784051,0.0784499632938318,-0.771244514546678,-0.715141676291705,0,0,0.314559619711824,0.222792819227968,1.06328689477972,0.67029360838658,0.1808445511611761,0.5165074604498434,0.232558142840499,0.1325659625669239,0.7082764068111889,0.3569566152218595
191011A,0.517,0.4349,-0.0821,2.28851630875983,1.72207445510533,-0.566441853654498,-0.20809197654095,0,0,0.5328153273357,0.481830827812719,2.41047858870705,2.03270961252352,0.4531439635697238,1.838859921532238,0.4703768740961742,0.4148224552804415,1.953771352334238,1.5990968044389835
