GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
070810A,0.5106,0.5011,-0.0095,2.24041027049182,2.17029736695272,-0.0701129035390928,-0.0221155606000724,0,0,0.536126483164967,0.491659671802961,2.43658019687111,2.10212770069424,0.586797701258265,2.8618704533683763,0.6028295757124622,0.574902252840484,3.0070944180430974,2.7575282364943994
071010A,0.5304,0.2989,-0.2315,2.39156386905822,0.990215022279335,-1.40134884677888,-0.704119319315537,0,0,0.56092361105702,0.506204112878588,2.63851031997689,2.20777658444581,0.4538901611172495,1.8437417961574272,0.4872176353949294,0.4274716680969406,2.070560334434275,1.6759110201210552
071010B,0.3967,0.2894,-0.1073,1.49287211699046,0.9471526498539,-0.545719467136557,-0.280265374765303,0,0,0.4131232571125,0.379664722668461,1.58894758008196,1.39698172366346,0.307908635451694,1.0319294995179131,0.3258405137589523,0.2893085174637066,1.1175833509524198,0.9467425325016554
071020A,0.3663,0.4976,0.1313,1.32434184039253,2.14485046547696,0.820508625084434,0.26090544974767,0,0,0.391645565186752,0.341854365209254,1.46402758331607,1.19712297371305,0.4961702744877965,2.134514437196951,0.5120885236417708,0.4808172254451356,2.251535677291843,2.0256398076050552
071112C,0.4538,0.2601,-0.1937,1.84315148627376,0.820119908460103,-1.02303157781365,-0.562068231361296,0,0,0.479031382775731,0.416019033328988,2.01322375642255,1.60626776942133,0.3702537746850763,1.3455990371418065,0.3978028827797122,0.3290022925926766,1.4992107645159254,1.1330561732851647
071117A,0.4478,0.3675,-0.0803,1.80414198545369,1.33077311528264,-0.473368870171055,-0.203095216375727,0,0,0.481220629479862,0.404825281029626,2.02845154572827,1.5399506643713,0.363702621700833,1.3104821715183723,0.4001932311262144,0.316780295295869,1.5130042965976005,1.0738641074587796
080310A,0.4008,0.534,0.1332,1.51651776161464,2.41979442513709,0.903276663522445,0.264131860348955,0,0,0.42256678944756,0.343166977987009,1.64585956591029,1.2037736093206,0.5178379544848939,2.294867499606635,0.5315085582041382,0.4816416101879907,2.400232062330657,2.0313885800377514
080319B,0.3294,0.2871,-0.0423,1.13501042512723,0.9368678929189,-0.198142532208327,-0.102300488811202,0,0,0.36787852295464,0.290012787905253,1.33280545912188,0.949902014245547,0.234426536145098,0.7156414731915288,0.2764396512256922,0.1914212608025102,0.8899035953603254,0.5538935385793589
080319C,0.4757,0.4698,-0.0059,1.99019836717057,1.94985045748424,-0.0403479096863295,-0.0136779508886494,0,0,0.516384151116052,0.437429163579618,2.28385635122187,1.7379730155906,0.3941654830775645,1.4783662316006176,0.4385868327434528,0.3523791323734188,1.7452811795265075,1.2510188530156938
080330A,0.3463,0.3997,0.0534,1.21972922495428,1.51015188099533,0.290422656041048,0.115699236464484,0,0,0.36079416157167,0.321012759821117,1.29506062221976,1.09417398298049,0.25287895038405,0.790106833312161,0.2687045286897752,0.2252688538905222,0.8565409317204986,0.6798436185466972
