"log10T90","log10Fa","log10Ta","Alpha","Beta","Gamma","log10Fluence","PhotonIndex","log10NH","log10PeakFlux","log10Fa_native","log10Ta_native","Alpha_native","Beta_native","Redshift_crosscheck","is_optical","GRB"
1.716003344,-10.8752462348653,3.79194691908671,1.16103271761972,0.870244593681184,1.9368495003839,-6.15490196,1.23,20.84356974,-0.397940009,-12.8769,4.020463,0.875389,0.4,0.5201,1,"100508A"
1.924279286,-11.57186521,3.74522911,0.96306136,1.36,2.25722,-5.853871964,1.62,22.05240534,-0.22184875,-14.498391954989,3.83801965846683,0.473495509417346,5.66746729573236,4.772,0,"100513A"
2.2955671,-10.35163999,3.62503495,1.01294211,1.29,2.11575,-5.22184875,1.73,21.52730245,0.633468456,-11.649661460522,3.50362496452796,0.577100333989681,4.91687754664379,3.6,0,"100704A"
2.297760511,-10.17587417,4.03148606,1.5588143,0.96,1.90402,-4.420216403,1.18,21.52592288,0.707570176,-11.2393196292665,4.63442112408816,1.71090430614059,1.37838301522625,1.567,0,"100728A"
2.241795431,-11.49349497,5.22729477,1.76532941,1.1425,1.89414,-5.045757491,1.47,20.89608288,0.397940009,-14.3154292618014,7.96130562155365,2.13984656829757,3.33527771820716,1.44,0,"100814A"
0.462397998,-11.5559552,3.97801299,1.04455013,1.09,1.91138,-5.698970004,0.73,21.34783526,1.037426498,-14.4612485408787,4.48565257429654,0.64275178003207,2.77233540639074,0.804,0,"100816A"
2.64246452,-11.34103516,4.91124,1.50754,1.075,1.98285,-5.677780705,1.52,21.53188109,-0.096910013,-13.9594975019844,7.08200301581914,1.60440500818358,2.61149474587176,1.408,0,"100901A"
2.058426024,-10.4698003,3.94074768,1.71220056,0.87,2.02817,-4.920818754,1.78,21.96198081,1.004321374,-11.9255178129523,4.38197597360324,2.02949527678772,0.413339052112374,1.727,0,"100906A"
1.531478917,-11.99567863,4.42003952,0.66918137,0.94,1.85684,-5.677780705,1.56,20.49692965,-0.22184875,-15.4878242284167,5.71542385613096,-0.136907999135947,1.16392880120094,0.55,0,"101219B"
3.036628895,-11.4044516266119,4.29159354961207,1.07443854114094,0.89895750088327,1.81612,-5.721246399,1.82,21.11770968,-0.338610804708651,-14.1,5.38,0.7,0.7,0.33,1,"101225A"
2.409933123,-10.9334918288581,4.09329050362447,1.677361694159,0.902067638105306,1.93577,-4.769551079,1.8,21.37042981,0.556302501,-13.04,4.79,1.95,0.74,2.21,1,"110205A"
1.681241237,-9.896196279,3.84089,1.8412,1.1905,1.96436,-5.229147988,1.83,21.56708403,0.204119983,-10.5863852990615,4.10415982728593,2.29743359670331,3.8499678318679,1.46,0,"110213A"
1.413299764,-9.681936665,3.50066971,1.42239886,0.778,1.89199,-4.387216143,0.86,22.02088312,1.487138375,-10.0861760867535,3.15762582142122,1.42756258152422,-0.573150332404031,1.77,0,"110422A"
1,-9.08249449,2.54166555,1.14649063,0.687,1.90907,-5,0.88,21.13638759,0.130333768,-8.68672197319886,0.489560230137046,0.854487321685235,-1.54891700621917,1.613,0,"110503A"
1.113943352,-9.075720714,2.61109719,0.95853538,0.755,1.85342,-4.928117993,1.25,22.0746007,1.731588765,-8.6709079562964,0.682727452300536,0.464094821498301,-0.819772678533133,0.82,0,"110715A"
1.588831726,-12.08512818,5.08952072,1.42351927,0.39,1.85145,-5.22184875,1.15,21.95954126,1.041392685,-15.6966526124107,7.57800154685926,1.42988972940189,-4.73356208449496,2.83,0,"110731A"
2.58546073,-10.4235574034406,3.81096754783741,1.5029767819805,0.923439087970032,2.04784,-5.327902142,1.84,21.39050236,0.041392685,-11.822,4.036448,1.59481,1,1.858,1,"110801A"
1.681241237,-12.08440021,4.50711,0.807091,1.4,2.33721,-6.48148606,2.32,21.1002489320261,-0.397940009,-15.6949530980063,5.9576644650816,0.149537233202895,6.09637572378297,1.348,0,"110808A"
2.012837225,-11.28316228,3.84627415,1.37167718,0.83,1.95985,-5.397940009,1.58,22.06812647,0.204119983,-13.8243878227576,4.11913918394827,1.32221110307985,-0.0155693759382373,3.36,0,"110818A"
1.802500068,-10.66756154,3.98993393,1.21584288,0.829,1.94053,-5.27572413,1.86,22.17059025,0.806179974,-12.3872100200775,4.51881807154502,0.998535430323272,-0.0262920866395026,4.9898,0,"111008A"
1.424881637,-10.7388588060321,3.51715788458,1.09102217193607,0.921709326216517,2.11569,-6.055517328,1.49,21.56675205,0.079181246,-12.5259,3.190433,0.733879,1,2.893,1,"111107A"
2.462397998,-11.60730305,4.42202873,1.46723371,1.25,2.55463,-5.13667714,1.68,21.35034301,-0.045757491,-14.5811249241257,5.72095807900111,1.52068681820825,4.48796911859318,3.1516,0,"111123A"
2.505149978,-9.057000407,4.13326,2.77382,0.2529,1.81212,-4.443697499,1.48,21.14009932,-0.301029996,-8.62720363963207,4.91756853755029,4.23453220674127,-6.20364572163843,0.677,0,"111209A"
2.005180513,-10.65757732,4.10627835,1.15297662,0.99,2.03824,-5.070581074,2.27,21.41342718,1.093421685,-12.36390091983,4.84250232307102,0.867959048877147,1.70006433626421,0.714,0,"111228A"
1.36660971,-10.95467702,3.68307,1.0241,1.01,2.20884,-5.744727495,2.08,21.451745,0.342422681,-13.0575081010412,3.66508549457765,0.600275832274038,1.91451855028951,2.943,0,"120118B"
2.404491618,-10.5085926404812,3.59840068107317,1.45922327520398,0.913859080283161,1.61077,-4.769551079,1.38,22.02202812,1.012837225,-12,3.44,1.51,0.89,3.1,1,"120119A"
1.798650645,-10.15181088,3.48517215,1.44859414,0.63,1.75797,-5.443697499,1.52,22.16619025,0.591064607,-11.1831416164729,3.1145097346413,1.48197149456228,-2.16011151619129,2.813,0,"120327A"
1.587710965,-11.02687215,3.79948,1.90651,0.69,1.89579,-5.795880017,1.85,21.70983536,0.079181246,-13.2260544193865,3.98895219759736,2.43308574894278,-1.51674887411538,2.876,0,"120404A"
0.728353782,-12.73992861,5.23266697,0.86153199,1.1,2.32199,-6.638272164,1.19,21.77333803,-0.22184875,-17.2253457767194,7.97625173187031,0.262613905436056,2.87956251340339,0.283,0,"120422A"
2.06069784,-10.8969410366972,3.94663870160439,1.26811290162594,0.880627543419624,1.96823823014476,-5.59956740196432,1.73945067928945,20.8890204759374,0.15298088503652,-12.9249,4.394018,1.107014,0.53,1.405,1,"120711A"
1.854306042,-10.29756946,3.52138487,2.26312734,0.645,1.8831,-5.619788758,1.62,21.34792103,0.462397998,-11.5234287248448,3.21525790261464,3.17379788639366,-1.99927085567231,0.8,0,"120729A"
1.698970004,-11.17198494,3.53838419,0.54215516,0.91,2.03526,-5.721246399,1.21,22.12127744,0.477121255,-13.56483387029,3.2625520673941,-0.400747821174281,0.842247480162986,3.796,0,"120802A"
1.428134794,-10.14327111,3.15909591,1.01613299,0.65,1.92121,-5.522878745,1.4,21.91722026,0.612783857,-11.1632047205491,2.20732618699191,0.583727952111529,-1.94565730216599,2.671,0,"120811C"
0.986771734,-10.6400428222567,3.53999880211616,1.05131115947608,0.905845932328608,1.84293,-6.30980392,2.29,21.77242733,0.342422681,-12.3315,3.266303,0.6555,0.78,2.36,1,"120815A"
1.227886705,-10.37675071,3.2113827,1.05329104,0.78,1.82021,-6.173925197,1.73,21.0438101,0.462397998,-11.7082847971238,2.35279436231005,0.660907089387935,-0.551704911001501,0.97,0,"120907A"
2.238046103,-10.59516628,3.59799,1.06622,1.17,2.06954,-5.207608311,1.58,21.0163605,0.301029996,-12.2181964794322,3.4283826417908,0.687761189069731,3.63015226249196,3.1,0,"120922A"
1.838849091,-11.31158018,4.17178823,1.30353551,0.87,2.00683,-5.958607315,1.41,21.94617755,0.113943352,-13.8907320819909,5.02475873446881,1.18067742994109,0.413339052112374,2.298,0,"121024A"
1.796574333,-11.92081875,5.40919042,1.50995764,1.16,2.37144,-5.698970004,1.82,22.07736427,0.113943352,-15.3130568006724,8.46736132517986,1.60942656796524,3.5229251554793,1.773,0,"121027A"
1.367355921,-9.617982957,3.23392922,1.54546584,0.9455,1.98504,-5.161150909,1.32,22.04029767,1.11058971,-9.93687014287715,2.41552150857728,1.68317888387627,1.2229037100579,2.2,0,"121128A"
2.260071388,-11.2823295,4.20933518,1.15615612,0.95,2.0682,-5.886056648,2.36,21.66138196,0,-13.8224436195546,5.12921889171429,0.874563030167078,1.2711559082136,1.023,0,"121211A"
2.890979597,-10.590625359868,3.61592144269764,1.10756854313289,0.913870749264119,1.96847804960143,-5.207608311,1.53,21.6003032,0.255272505,-12.2295,3.47558,0.775179,0.87,3.1,1,"121217A"
1.81756537,-11.2079117325064,4.51074372351642,1.735922240661,0.919032714448553,1.95045663425091,-5.26760624,1.59,21.1575730258515,0.397940009,-13.66,5.96,2.09,0.94,0.6,1,"130215A"
1.447158031,-10.32975415,3.58393,1.39277,0.945,2.03183,-5.638272164,1.28,20.06405721,0.69019608,-11.5985669094644,3.38926602084365,1.36602195026711,1.21754235470727,3.757,0,"130408A"
2.07200023240372,-9.247183569,2.59006,1.28449,0.198,1.68684,-5.744727495,2.07,21.12149747,-0.22184875,-9.07120411122006,0.624199444688652,1.14111894851408,-6.79232253913789,1.218,0,"130418A"
2.091666958,-10.8728952,3.56731,0.914676,1.17,2.29559,-5.148741651,1.52,20.79265849,0.531478917,-12.8665807536069,3.34302717019347,0.372996685027791,3.63015226249196,1.297,0,"130420A"
2.211734423,-10.1837581861673,3.95927797395222,1.34124306142539,0.899798897544626,1.78644,-3.508638306,1.21,20.99021494,2.519827994,-11.2664,4.420737,1.271343,0.72,0.34,1,"130427A"
0.73479983,-10.51570016,2.65954,1.16497,0.65,2.06879,-6.657577319,1.35,21.01365445,0.113943352,-12.0326753513564,0.817501210222624,0.892869901880146,-1.94565730216599,1.3033,0,"130511A"
2.309630167,-10.7212464,3.68772,1.17745,0.65,2.0604,-5.040958608,1.8,21.19799139,0.447158031,-12.5125423728814,3.67802235712418,0.91879148907887,-1.94565730216599,3.6,0,"130514A"
1.57634135,-8.316052869,2.071571247,1.742079764,0.98,2.08823,-5.853871964,1.51,21.35024026,-0.096910013,-6.89739195265443,-0.818298991759358,2.0915558851142,1.59283722925155,1.06,0,"130604A"
2.441820772,-10.18045606,3.30222,1.37571,0.44,1.86465,-5.537602002,1.52,20.24962877,0.414973348,-11.2500164822337,2.60551472020209,1.33058747289449,-4.1974265494317,5.913,0,"130606A"
1.770852012,-10.5611189764663,4.18662686117008,1.37417766457743,0.874726114926412,1.95922507826468,-5.28621275756824,1.7069931932884,21.1002489320261,0.697313985603386,-12.13,5.07,1.33,0.44,0.15,1,"130702A"
1.511883361,-9.89279003,3.31959,1.28481,1.01,1.79449,-5.187086643,1.93,21.97057233,1.133538908,-10.5784330905356,2.65384016158559,1.1417836045961,1.91451855028951,0.4791,0,"130831A"
1.613841822,-9.294136288,2.84594,1.11188,0.693,2.09466,-4.537602002,1.3,20.84178667,1.44870632,-9.18081964794322,1.33608856047496,0.782599303772754,-1.48458074201158,1.295,0,"131030A"
2.050379756,-10.91009489,3.9488,1.19347,0.94,2.24976,-5.148741651,1.45,21.32749584,0.544068044,-12.9534269272074,4.40437850199478,0.952065834184924,1.16392880120094,1.686,0,"131105A"
1.971275849,-9.730487056,3.59073,1.22509,0.672,1.88134,-4.795880017,1.04,22.00531353,1.28780173,-10.1995215389644,3.40818444349234,1.01774216328938,-1.70975766673815,2.73,0,"140206A"
1.77815125,-10.12551818,3.829176603,1.108879519,0.83,1.96657,-4.920818754,1.8,20.99187128,1.371067862,-11.1217588364383,4.07157173977153,0.776367153942657,-0.0155693759382373,1.2076,0,"140213A"
1.976349979,-10.00568285,3.68383,1.36898,0.678,1.87322,-4.795880017,1.21,22.04094236,0.69019608,-10.8419919923425,3.66719990652073,1.31660892466954,-1.64542140253056,3.956,0,"140419A"
2.127104798,-10.85078089,3.90552,1.18974,0.77,2.06486,-5.026872146,1.33,21.81946365,0.322219295,-12.814952817855,4.28396830607782,0.944318436728895,-0.658932018014153,3.26,0,"140423A"
2.239549721,-11.36251027,4.14388,0.875171,1.03,2.15785,-5.958607315,2,21.67796993,0.397940009,-14.0096331652426,4.94711466233398,0.290942814652343,2.12897276431482,1.6,0,"140430A"
2.045714059,-9.903089987,3.30686,0.948932,0.9,1.74751,-5.552841969,1.68,21.81764402,1.037426498,-10.6024793084933,2.61842376153885,0.444148118607878,0.735020373150333,0.889,0,"140506A"
1.17092730333444,-11.09770006,3.58709,1.40649,0.86,1.93407,-5.920818754,1.59,20.90144742,0.204119983,-13.3914088341037,3.39805752313334,1.39451907978365,0.306111945099721,2.4,0,"140509A"
2.189770956,-9.504455662,3.53686,1.25134,0.871,1.84304,-4.853871964,1.45,21.32824297,0.832508913,-9.67182999953308,3.25831158642102,1.07226473251747,0.42406176281364,0.725,0,"140512A"
1.781755375,-11.31158018,3.77824,1.64981,0.94,1.93772,-6,0.92,22.46148952,0,-13.8907320819909,3.92985994802998,1.89990694814852,1.16392880120094,4.707,0,"140518A"
2.857332496,-10.9589,3.70006,1.35595,0.83,1.77015,-5.886056648,1.5,20.65703194,-1.4317581319867,-13.0673670448709,3.7123537299896,1.28954495982985,-0.0155693759382373,4.233,0,"140614A"
1.62324929,-9.847711656,2.85608,1.16056,0.815,1.95996,-5.619788758,1.86,21.74269921,0.62324929,-10.4731933884298,1.36429926718933,0.883710110249828,-0.176410036457217,2.275,0,"140629A"
0.84509804,-10.8435364146468,3.87718445366434,1.14844235741706,0.895029637024638,2.01128440967262,-6.05905855564194,1.83370502309806,20.8744034307407,0.574153872694756,-12.7942,4.204885,0.861959,0.67,1.32,1,"140801A"
1.898725182,-10.6857139523263,3.87721028456465,1.21393049427921,0.92398213102974,2.00735,-5.366531544,1.72,21.4811071,0.397940009,-12.4311,4.201713,0.985034,1,1.21,1,"140907A"
0.593286067,-10.61083392,3.30337,1.54959,1.08,1.79496,-6.173925197,1.86,21.49730845,0.785329835,-12.2547740579913,2.6087141593265,1.69174497146133,2.66510829937808,0.573,0,"141004A"
2.74028372,-12.65757732,5.76634,2.33322,0.82,1.93447,-5.27572413,1.73,21.59590717,-0.045757491,-17.0330889480319,9.46099466389196,3.31938386381197,-0.12279648295089,1.47,0,"141121A"
0.857935265,-9.872830386,2.77561,1.42066,1.1,1.80565,-5.585026652,0.62,21.48574413,0.949390007,-10.5318354251296,1.1404219921099,1.42395088191554,2.87956251340339,1.3195,0,"141220A"
1.567026366,-10.230793986168,3.37874017482047,1.33522003210347,0.855852532088245,2.22288,-5.677780705,1.74,21.46788768,0.491361694,-11.3914,2.813159,1.248584,0.26,1.45,1,"141221A"
2.01762288488796,-10.79048499,3.39431,1.17705,0.92,2.01678,-6.26760624,2.2,21.52664292,0.079181246,-12.6741863706401,2.86172024104296,0.917960668976346,0.949474587175639,3.5,0,"150120B"
1.169968174,-8.609064893,2.49217,1.19079,0.73,1.84772,-4.657577319,1.08,22.01715025,1.58546073,-7.58145606994444,0.351857622176843,0.946499339498019,-1.08784044606477,1.758,0,"150314A"
2.174931594,-10.9625877671292,3.69305897585595,1.00734282435901,0.935662491321187,2.0639,-5.214670165,1.85,21.69269626,0.73239376,-13.0735,3.67566,0.561833,1.1,0.593,1,"150323A"
1.611723308,-8.821023053,3.19694,1.24471,0.679,1.70996,-4.769551079,1.23,21.79039707,1.245512668,-8.07629232152029,2.31261302366472,1.05849388931815,-1.63469869182929,2.06,0,"150403A"
2.23578087,-8.853871964,2.95174,1.82628,0.848,2.21622,-6.102372909,2.1,22.340573,-1.49776679460977,-8.15298119251062,1.63043695992076,2.26644400687919,0.177439416684538,0.755,0,"150821A"
2.049992857,-10.0234595108317,3.42960924575521,1.33606210314541,0.882754954271035,1.78547,-5.318758763,1.42,20.842422,0.041392685,-10.88,2.99,1.239,0.53,1.3585,1,"150910A"
2.042181595,-9.642065153,3.15765,1.33346,1.27,1.96079,-4.552841969,1.57,22.33647975,0.986771734,-9.99309229350516,2.20330349044898,1.24283209956548,4.70242333261849,2.33,0,"151021A"
2.11290649,-9.935542011,3.99907,1.74508,0.9235,2.00612,-5.107905397,1.72,21.65076489,0.832508913,-10.6782416094691,4.5442357235462,2.09778752606698,0.987004074630067,0.81,0,"151027A"
1.250420002,-10.72815839,3.06337,1.07478,1.015,2.20942,-6.508638306,1.99,22.13069392,0.204119983,-12.5286790633609,1.94100512466684,0.705540739263727,1.96813210379584,2.59,0,"151215A"
0.697062187810827,-11.74958,4.10299,0.973333,0.64,1.83834,-6.4710833,1.73,20.95374423,-0.705929807788426,-14.9132838399402,4.83335373555384,0.494830221912049,-2.05288440917864,0.87,0,"160117B"
1.079181246,-11.17263073,3.8244,0.798663,1.02,2.2054,-6.214670165,1.77,21.81792086,0.079181246,-13.5663415277583,4.05828265236285,0.132031853642731,2.02174565730217,1.96,0,"160121A"
2.511883361,-10.1336129011474,3.80818114790885,1.35745636156938,0.925084937806149,2.02332,-4.690369833,1.24,21.680967,0.806179974,-11.1733,4.001806,1.287451,0.97,0.972,1,"160131A"
1.305351369,-11.36754271,3.66139836,1.146279559,0.61,1.75592,-5.920818754,1.93,22.0158332,0.113943352,-14.0213818695429,3.60479237031143,0.854048916610586,-2.3745657302166,3.52,0,"160203A"
2.500373714,-10.99567863,4.47751,1.10229,0.679,1.72551,-5.508638306,0.75,21.4198963,-0.22184875,-13.1532302143157,5.87531368414024,0.76268039181476,-1.63469869182929,2.38,0,"160227A"
0.941014244,-10.7516051686252,3.37361036953316,1.02477653170483,0.917311970321491,1.95129,-6.552841969,1.53,22.18657496,-0.045757491,-12.5865,2.806841,0.607458,0.9,0.726,1,"160314A"
1.447158031,-11.22402567,3.76407,1.49693,0.78,1.93554,-5.853871964,1.84,20.72655851,0.255272505,-13.6863278470374,3.89043729377528,1.58236750496415,-0.551704911001501,4.99,0,"160327A"
2.483701382,-10.7114056395816,3.66655177582327,1.14623922063848,0.971073722479406,2.51113,-5.677780705,2.2,22.05510681,0.447158031,-12.4781,3.623299,0.859364,1.5,0.555,1,"160425A"
2.15896526,-11.5214335,4.38419,0.948229,0.92,1.87827,-4.943095149,1.4,21.30214687,0.462397998,-14.3806543867022,5.61568615449674,0.442687952277693,0.949474587175639,0.736,0,"160804A"
1.26245109,-10.798391370304,3.80361132471834,1.39025459932307,0.908995250505066,1.83236,-5.721246399,1.47,22.18657496,0.462397998,-12.6812,3.993669,1.360776,0.8,2.823,1,"161014A"
1.643452676,-10.4538890190766,3.99924014524184,1.39084738326033,0.89411151273787,1.95429741445854,-5.42056598348586,1.48429488273099,21.1872488303853,0.588209791507229,-11.91,4.55,1.36,0.66,2.71,1,"161023A"
2.021602716,-11.81247928,4.69106,0.883711,0.84,2.00325,-5.958607315,1.85,21.16074757,-0.22184875,-15.0601281225195,6.46943561893845,0.308680823841214,0.0916577310744156,1.159,0,"161108A"
2.099335278,-10.74958,4.08464,1.141,1.375,1.92624,-4.698970004,1.19,21.87736847,0.832508913,-12.5786898258393,4.78230181561215,0.843083007236443,5.82830795625134,1.549,0,"161117A"
1.550595207,-10.43651891,3.70506,2.32574,0.71,1.74506,-5.443697499,1.57,21.51361441,0.531478917,-11.8478192790774,3.72626433487834,3.30384752789479,-1.30229466009007,0.645,0,"161129A"
0.84135947,-10.13667714,4.0135,0.871656,0.73,1.86204,-5.823908741,1.29,21.16590877,0.72427587,-11.1478104776579,4.58438172925511,0.283641983001421,-1.08784044606477,0.1475,0,"161219B"
1.315130317,-10.7194181288619,3.75824691304816,1.26257989769983,0.910178404460602,1.81917,-6.173925197,0.75,21.4429483,0.041392685,-12.5021,3.874501,1.095671,0.8,1.968,1,"170113A"
1.664641976,-10.65364703,3.77629,1.1958,1.04,1.99768,-5.48148606,1.68,21.7153121,0.672097858,-12.3547252883224,3.92443481212337,0.956905361282122,2.23619987132747,3.645,0,"170202A"
2.216693599,-10.31069114,3.6300738,1.81152426,0.612,1.8473,-5.431798276,1.59,22.01715025,-0.0335186812736592,-11.5540625204277,3.51764365481669,2.23579559333018,-2.35312030881407,3.51,0,"170405A"
2.335257256,-11.06348626,4.1513,1.37345,0.975,1.97351,-5.958607315,1.94,21.33992622,-0.15490196,-13.3115335014241,4.96775799998887,1.32589333931524,1.53922367574523,0.818,0,"170519A"
2.215187969,-11.39577395,3.80257,1.02082,0.99,2.06685,-5.698970004,1.95,21.70983536,-0.096910013,-14.0872903534575,3.9975489514186,0.593463107433348,1.70006433626421,2.366,0,"170531B"
1.361727836,-10.4649372725555,3.87125531242437,1.20941072318456,0.914493981331987,1.94001,-5.124938737,1.61,20.90203663,1.08334542328181,-11.9084,4.186609,0.979571,0.9,0.557,1,"170607A"
2.337059726,-10.18641901,3.63746,0.774169,0.66,1.89159,-5.022276395,1.65,21.08891889,1.1430148,-11.2639375496101,3.53819295678253,0.0811565846647226,-1.83843019515333,2.01,0,"170705A"
3,-11.0106671321035,3.98238008442486,1.62128934672661,0.91685704098147,1.84715,-5.552841969,1.76,21.06857952,-0.397940009,-13.2172,4.460403,1.851865,0.9,0.793,1,"170714A"
1.465382851,-11.26042766,4.41384,0.971187,1.14,2.20256,-5.619788758,1.94,21.73970839,0.591064607,-13.7713117149928,5.69817604148699,0.490372872062013,3.308470941454,0.886,0,"170903A"
2.277379975,-12.42945706,5.48376,1.13263,0.67,1.66173,-5.443697499,1.41,21.99532933,0,-16.5005207545408,8.67482291799977,0.825698096591145,-1.73120308814068,0.0368,0,"171205A"
2.242541428,-12.10957898,4.78231,0.718496,1.34,1.99001,-5.721246399,2.07,20.02880298,-0.15490196,-15.7537353037307,6.72330415815801,-0.0344790342547127,5.45301308170706,2.409,0,"171222A"
1.611723308,-10.3292999731442,3.45633312540449,1.20729612254633,0.914095982127113,1.9512,-6.119186408,1.66,20.61397389,-0.22184875,-11.6085,3.061361,0.97054,0.9,2.487,1,"180115A"
1.190331698,-10.30627305,3.21372,1.09633,1.03,1.88733,-6,2.04,21.4933967,0.531478917,-11.5437480739599,2.35929701367134,0.750301172287165,2.12897276431482,1.409,0,"180205A"
1.973589623,-10.7994344514488,3.77295699565679,1.42099335773479,0.937762387259893,1.85846,-5.187086643,1.18,22.14319598,0.973127854,-12.717,3.915432,1.426558,1.13703,2.248,1,"180325A"
2.322219295,-11.14935376,4.02296,1.50063,0.77,1.86768,-5.48148606,0.97,21.41988474,0.146128036,-13.5119992529299,4.61070059370462,1.59005259091249,-0.658932018014153,1.998,0,"180329B"
2.29841638,-10.98296666,4.6659,1.09835,0.9,1.99236,-5,1.3,21.21643247,0.556302501,-13.1235529252463,6.3994374551383,0.754496813804907,0.735020373150333,1.1175,0,"180620B"
2.686993566,-11.54363397,4.171185481,1.243849338,0.95,2.06008,-5.236572006,1.91,21.1034582,0.146128036,-14.4324834710744,5.02308181383159,1.05670625109045,1.2711559082136,2.855,0,"180624A"
3.06444019010425,-8.847711656,3.62033,1.34127,0.729,1.8461,-4.065501549,1.36,21.24271531,1.831869774,-8.1385993743288,3.4905352244337,1.25905386206725,-1.09856315676603,0.654,0,"180720B"
0.938519725,-9.42365865,3.8695,1.1986,0.8595,1.70111,-4.528708289,1.97,21.58733599,2.120573931,-9.48320177896064,4.18375630845932,0.962721101999784,0.300750589749089,0.117,0,"180728A"
1.214843848,-9.928117993,3.15711,1.07011,1.115,1.76613,-6.161150909,1.52,22.27837171,0.146128036,-10.6609095414857,2.20180114512099,0.695840914566769,3.04040317392237,1.39,0,"181010A"
2.376576957,-10.42365865,4.29043,2.64643,1.228,1.93674,-5.091514981,1.25,20.65703194,0.886490725,-11.8177957930616,5.35483449162303,3.9699367745902,4.25206948316534,2.938,0,"181020A"
1.283301229,-10.3732298897504,4.0779685637382,1.29388277962848,0.885525840322292,1.97913612783146,-5.37153011911936,1.62357778401957,21.1468434832998,0.899550776141651,-11.6955,4.749372,1.151212,0.57781,0.45,1,"181201A"
1.823474229,-10.75202673,3.74534,1.18375,0.86,1.83214,-6.096910013,2.06,21.6447605,-0.301029996,-12.5844019470514,3.83832816786205,0.93187690569361,0.306111945099721,3.3765,0,"190114A"
2.268811904,-11.257,4.88123,1.55953,0.915,1.5415,-5.292429824,1.64,20.95382587,0.740362689,-13.7633095204744,6.9985115652769,1.71239085100903,0.895861033669312,2.469,0,"190719C"
1.764922985,-9.56068,4.0838,1.03996,1.16,2.0913,-5.193820026,2.56,22.04910001,1.255272505,-9.80309100247467,4.77996483399084,0.633217849339083,3.5229251554793,0.0785,0,"190829A"
0.867467488,-10.8132081,3.15321333,1.30602449,0.94,1.81479,-6.48148606,1.94,21.65033473,0.255272505,-12.7272356072279,2.19096013777063,1.18584716648804,1.16392880120094,1.722,0,"191011A"
1.681241237,-8.11145684,1.95518066,1.15734724,1.39,1.843,-4.721246399,1.24,20.67248024,0.681241237,-6.41974328804221,-1.14211168546453,0.877037046268372,5.98914861677032,1.148,0,"191221B"
2.660865478,-11.7337376,4.53640048,1.56884903,0.516,1.90881,-5.26760624,1.36,22.01715025,0.301029996,-14.8762982677312,6.03915412393793,1.73174694465907,-3.38250053613553,1.465,0,"200205B"
2.580924976,-10.8252386423331,4.23397425308698,1.18325339145285,0.919231609259222,2.00996423348564,-5.23247535249562,1.74656725545063,20.9938049880807,0.228369899911643,-12.785,5.199503,0.923123,0.9,1.2255,1,"200613A"
1.115277591,-8.6381,2.97975,1.29833,0.64,1.88219,-4.292429824,0.83,21.08966848,1.994317153,-7.64924125694542,1.7083641685075,1.16986532406138,-2.05288440917864,1.25,0,"200829A"
1.558708571,-11.2559015155845,4.16876087829514,1.23651151289721,0.91448514078753,1.97336,-6.508638306,2.55,22.1524657,-0.522878745,-13.7541,5.031584,1.038298,0.9,4.56,1,"201014A"
0.990338855,-10.8700012697135,3.9090110573998,0.970567505543704,0.933237198015652,2.1574,-6.698970004,3.03,21.35536147,0.255272505,-12.8744,4.275441,0.481067,1.1,0.426,1,"201015A"
1.15136985,-10.5338494390748,3.72892686663974,1.08790941390906,0.933798095876333,2.0761,-6.036212173,2.25,20.93258486,0.322219295,-12.091,3.793643,0.728842,1.1,2.903,1,"201020A"
1.387033701,-10.1395347808696,3.3907764158759,1.23571217576382,0.88471140935816,1.6168,-6,1.63,20.75199541,0,-11.1691,2.88042,1.034879,0.6,1.07,1,"201021C"
0.937517892,-9.38944702,2.72159651,1.19537497,0.605,1.55046,-5.744727495,1.47,21.73058526,0.612783857,-9.40333151235,0.99014992849949,0.956022552611683,-2.42817928372293,1.954,0,"201104B"
2.301029996,-10.4938938506722,3.98409927716399,1.25284594950023,0.900751187189696,1.98957333119557,-5.18451228666849,1.71047871175346,21.0584880674433,0.493025576197725,-12.0073,4.489641,1.06783,0.73,0.876,1,"210204A"
0.819543936,-10.1403778,3.72413045,1.5451851,0.965,1.85188,-6.008773924,1.53,21.12319546,0.84509804,-11.1564500163422,3.77932063387844,1.68259577278732,1.43199656873258,0.715,0,"210210A"
1.10720997,-9.72925773,2.93128506,1.16829405,1.21,1.88408,-5.920818754,1.6,21.05996459,0.681241237,-10.1966515618434,1.57352884224818,0.899774120784627,4.05906069054257,2.826,0,"210411C"
0.485721426,-10.8415194,3.057651,1.21043545,0.66,1.71079,-6.823908741,1.85,21.15768338,0.176091259,-12.7933309987393,1.9250941747951,0.987303926455805,-1.83843019515333,2.486,0,"210517A"
1.841234296,-9.19036,2.89514,1.05139,0.78,1.91684,-4.443697499,0.98,21.03780485,1.130333768,-8.93854414717281,1.47296891258019,0.656958533768683,-0.551704911001501,1.13,0,"210610B"
1.784617293,-8.55006175,2.91049117,1.12578835,0.745,1.92306,-4.022276395,1.41,21.83430305,2.06069784,-7.44370768548349,1.51567772467018,0.811487645705076,-0.926999785545786,1.937,0,"210619B"
1.700703717,-10.3507,3.6504,1.43908,0.81,1.83712,-5.602059991,1.62,20.54058972,0.342422681,-11.6474669654947,3.5741936022346,1.46221014763673,-0.230023589963542,1.145,0,"210722A"
