"split","best_r_idx","best_r_val","best_rmse_idx","best_rmse_val","best_bias_idx","best_bias_val","n_candidates","n_survivors","minutes","best_r_formula"
32,4277,0.5256,4277,1.0182,5865,-0.1915,16,8,3,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10PeakFluxSqr+log10TaSqr+log10T90Sqr"
33,663,0.5617,663,1.2146,6314,-0.4692,17,9,3,"Response ~  (log10FaSqr+PhotonIndexSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
34,5333,0.6232,5333,1.1875,644,-0.2354,17,9,3,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
35,6314,0.5348,6314,1.1513,1691,-0.1464,15,8,3,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
36,2027,0.6648,2027,0.993,1186,0.1083,17,9,2.8,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
37,1601,0.6822,1601,1.3769,3838,-0.4234,17,9,2.7,"Response ~  (log10FaSqr+log10TaSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10T90Sqr+AlphaSqr"
38,369,0.6717,369,1.0888,5606,0.0484,17,9,2.7,"Response ~  (log10T90Sqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
39,560,0.5563,560,1.0325,1601,-0.1567,17,9,2.7,"Response ~  (log10FaSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
40,597,0.5027,1767,0.8834,351,-0.0034,17,9,2.8,"Response ~  (log10FaSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
41,582,0.4113,1209,1.2014,3621,-0.0248,17,9,2.7,"Response ~  (log10FaSqr+PhotonIndexSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
42,211,0.5152,211,1.3277,211,-0.4906,17,9,9.6,"Response ~  (log10FaSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
43,553,0.5316,553,1.1299,4576,-0.1496,17,9,2.6,"Response ~  (log10T90Sqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
44,3285,0.4546,1157,1.1889,11470,-0.1486,17,9,2.7,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr"
45,1868,0.5658,1868,1.1362,837,0.0147,17,9,2.7,"Response ~  (log10FaSqr+Alpha+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
46,8047,0.4256,8047,1.2736,13715,-0.1456,17,9,2.6,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr"
47,553,0.6369,886,1.2395,10167,-0.361,17,9,2.6,"Response ~  (log10T90Sqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
48,11135,0.5474,11135,1.0819,1271,-0.0222,17,9,2.6,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
49,5793,0.4793,5793,1.2071,1953,-0.2295,17,9,2.6,"Response ~  (log10T90Sqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
50,875,0.6662,875,0.9752,1269,-6e-04,17,9,2.6,"Response ~  (log10T90Sqr+log10NHSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
51,351,0.3159,351,1.1304,2481,-0.2214,17,9,2.6,"Response ~  (log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
52,1765,0.4526,1765,1.2029,1839,-0.0062,17,9,2.6,"Response ~  (AlphaSqr+PhotonIndexSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr"
53,12534,0.4647,12534,1.3393,15478,-0.1495,17,9,2.6,"Response ~  (AlphaSqr+log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+Alpha+log10PeakFluxSqr+log10TaSqr"
