GRB,Redshift_crosscheck,log10T90,log10Fa,log10Ta,Alpha,Beta,Gamma,log10Fluence,PhotonIndex,log10NH,log10PeakFlux,T90Err,log10FaErr,log10TaErr,AlphaErr,BetaErr,FluenceErr,PhotonIndexErr,PeakFluxErr
090426A,2.609,0.07918124604762482,-10.66550001,2.64657,1.00429,0.64,2.03664,-6.744727495,1.93,21.31103934,0.380211242,0.257899207,0.08725,0.104665,0.042666,0.0165,1.81818181818182e-08,0.133333333,0.181818182
090510A,0.903,-0.5228787452803376,-10.11463878,3.17793555,2.00074629,0.6405,1.75106,-6.468521083,0.98,20.64281656,0.986771734,1.680304712,0.042229995,0.035002467,0.071440408,0.008486248,2.42424242424242e-08,0.121212121,0.666666667
090516A,4.109,2.322219294733919,-11.27490548,4.33113504,1.76098314,0.502,2.09,-5.045757491,1.84,21.19589965,0.204119983,64.0,0.03779605,0.029715315,0.053351589,0.479087085,3.63636363636364e-07,0.066666667,0.121212121
090519A,3.85,1.806179973983887,-11.76000021,3.44619,1.42452,0.63,1.46604,-5.920818754,1.02,22.13069392,-0.22184875,8.24011649,0.21145,0.24029,0.3065,0.03,6.06060606060606e-08,0.121212121,0.121212121
090529A,2.625,2.0,-12.1873998,4.472757799,0.8815438,0.64,2.22623,-6.167491087,2.0,13.51385525,-0.397940009,10.5274432,0.11547934,0.21900534,0.113675222,0.125,1.03030303030303e-07,0.181818182,0.060606061
090530A,1.266,1.6812412373755872,-11.16052195,3.6839464,0.88610581,1.09,2.03975,-5.958607315,1.61,20.90942658,0.397940009,35.77708764,0.089175625,0.115365029,0.038514202,0.035,6.06060606060606e-08,0.103030303,0.181818182
090618A,0.54,2.0538464268522527,-9.640164518,3.67275453,1.30942861,0.8945,1.82831,-3.978810701,1.42,21.39200012,1.589949601,0.593538562,0.009695255,0.014245613,0.010591616,0.002482662,6.06060606060606e-07,0.048484848,0.484848485
090726A,2.71,1.7730546933642626,-10.591805440849246,3.609478235753641,1.2753256058656206,0.9082461650622515,,,,,,,0.7806259468504626,0.6043231737509902,0.28728081036770103,0.21912949177916208,,,
090809A,2.737,0.7323937598229685,-11.8559,4.56066,1.6367,0.96,1.94644,-6.468521083,1.34,21.91952315,0.041392685,1.216253263,0.338,0.237865,0.319405,0.01,3.03030303030303e-08,0.145454545,0.121212121
090812A,2.452,1.824125833916549,-10.16730017,3.52924,1.37252,0.53,1.88559,-5.236572006,1.24,21.77771022,0.556302501,14.65837332,0.10615,0.13258,0.08412,0.015,1.21212121212121e-07,0.03030303,0.121212121
090927A,1.37,0.3424226808222063,-11.6716204,4.20121889,1.13087741,0.92,2.06549,-6.698970004,1.8,21.01785522,0.301029996,0.400898978,0.076268475,0.093241949,0.074843971,0.01,1.81818181818182e-08,0.121212121,0.121212121
091018A,0.971,0.6434526764861874,-9.627087997,2.89655535,1.18074867,0.91,1.98015,-5.853871964,1.77,21.19187281,1.012837225,0.601065704,0.024288603,0.034497878,0.016335114,0.002061639,6.06060606060606e-08,0.145454545,0.242424242
091020A,1.71,1.5390760987927767,-9.71219827,2.95265011,1.17417264,0.895,2.08587,-5.431798276,1.53,21.70587483,0.62324929,4.875038864,0.034480687,0.045271255,0.018244861,0.002182887,6.06060606060606e-08,0.042424242,0.181818182
091024A,1.09,1.9951962915971795,-10.18540893121403,3.834082715032846,1.5208075817188549,0.8759928405349198,,,,,,,0.7886390734234556,0.607197030213559,0.28893963386331045,0.2059364416233445,,,
091029A,2.752,1.5932860670204574,-11.34678749,4.30368998,1.12123368,1.064,2.11535,-5.619788758,1.46,21.45058625,0.255272505,4.829610314,0.02563352,0.034224003,0.026782025,0.002,6.06060606060606e-08,0.163636364,0.060606061
091109A,3.076,1.6812412373755872,-11.14630179,3.37933883,1.06152816,0.89,1.96352,-5.795880017,1.31,21.89596701,0.113943352,16.70810678,0.05941034,0.074268877,0.033719571,0.03,1.21212121212121e-07,0.151515152,0.242424242
091127A,0.49,0.8512583487190752,-9.844663963,3.98466812,1.39581701,0.758,1.80187,-5.045757491,2.05,20.87872913,1.667452953,0.150359555,0.018562516,0.021935207,0.013587309,0.00244132,1.81818181818182e-07,0.042424242,1.636363636
091208B,1.063,1.173186268412274,-10.18045606,3.31388094,1.1606541,0.86,2.03333,-5.48148606,1.74,21.91211094,1.181843588,2.897723268,0.036806415,0.052928177,0.030502454,0.034663611,1.21212121212121e-07,0.066666667,0.606060606
100219A,4.6667,1.2741578492636798,-12.13548892,4.7218991,3.69298474,0.46,1.58721,-6.431798276,1.34,18.42501386,-0.397940009,6.647711502,0.326395625,0.103773463,0.730853403,0.005,3.63636363636364e-08,0.151515152,0.060606061
100316B,1.18,0.5797835966168101,-11.1481304,3.5543767,1.36246063,1.08,2.23535,-6.698970004,2.23,21.41315218,0.113943352,0.445223532,0.10431242,0.207348761,0.13322096,0.02,1.21212121212121e-08,0.109090909,0.060606061
100316D,0.06,2.717570653712961,-10.893182015032878,4.714399518368648,1.7368616758658286,0.8897631891164,,,,,,,0.8032293217466178,0.6274984436453397,0.3068557473393049,0.20786850469196783,,,
100418A,0.6235,0.8450980400142568,-12.48811664,5.54363,1.81145,0.84,2.26662,-6.468521083,2.16,15.61943666,0.0,0.963279858,0.10745,0.075475,0.16786,0.01,3.03030303030303e-08,0.151515152,0.121212121
100425A,1.755,1.568201724066995,-11.50168945,3.60199415,0.86819371,1.46,2.17077,-6.327902142,2.42,20.53466438,0.146128036,3.773539953,0.070859065,0.115125536,0.055076895,0.035,5.45454545454545e-08,0.193939394,0.121212121
100508A,0.5201,1.7160033436347992,-10.861423760709918,3.849929571262313,1.1810251408363222,0.8622380472409596,,,,,,,0.7959091894644645,0.6130209016033523,0.32205710409551375,0.21096511182953798,,,
100513A,4.772,1.9242792860618816,-11.57186521,3.74522911,0.96306136,1.36,2.25722,-5.853871964,1.62,22.05240534,-0.22184875,14.87086076,0.09817689,0.128616618,0.061569437,0.025,6.06060606060606e-08,0.084848485,0.060606061
100621A,0.542,1.8034571156484138,-9.804100348,3.64164386,0.94079321,0.27,2.3024,-4.677780705,1.9,22.28454803,1.10720997,1.683600844,0.041282476,0.060455075,0.024177265,0.150679792,0.0,0.018181818,0.181818182
100625A,0.452,-0.4814860601221125,-10.87942607,2.43862257,1.84657968,1.08,2.40449,-6.638272164,0.9,20.33244048,0.414973348,213.3588526,0.36164147,0.239414064,0.242981501,0.175,1.21212121212121e-08,0.060606061,0.121212121
100704A,3.6,2.295567099962479,-10.35163999,3.62503495,1.01294211,1.29,2.11575,-5.22184875,1.73,21.52730245,0.633468456,23.25931459,0.04763446,0.053639373,0.01813996,0.01,1.21212121212121e-07,0.036363636,0.121212121
100724A,1.288,0.146128035678238,-10.67778071,2.86502502,1.11237691,0.83,1.94442,-6.795880017,1.92,21.01720452,0.278753601,0.155794716,0.14742817,0.168928757,0.065002869,0.05,1.21212121212121e-08,0.127272727,0.121212121
100728A,1.567,2.297760511099134,-10.17587417,4.03148606,1.5588143,0.96,1.90402,-4.420216403,1.18,21.52592288,0.707570176,12.6465837,0.0760751,0.053762484,0.034265796,0.005,0.0,0.012121212,0.121212121
100814A,1.44,2.241795431295199,-11.49349497,5.22729477,1.76532941,1.1425,1.89414,-5.045757491,1.47,20.89608288,0.397940009,9.468174905,0.04362636,0.035347138,0.084015169,0.01745135,1.21212121212121e-07,0.024242424,0.121212121
100816A,0.804,0.4623979978989561,-11.5559552,3.97801299,1.04455013,1.09,1.91138,-5.698970004,0.73,21.34783526,1.037426498,0.621173086,0.08674922,0.112014005,0.047175154,0.015,6.06060606060606e-08,0.145454545,0.242424242
100901A,1.408,2.6424645202421213,-11.34103516,4.91124,1.50754,1.075,1.98285,-5.677780705,1.52,21.53188109,-0.096910013,22.56299024,0.0283,0.02425,0.036255,0.0005,1.81818181818182e-07,0.127272727,0.121212121
100906A,1.727,2.0584260244570056,-10.4698003,3.94074768,1.71220056,0.87,2.02817,-4.920818754,1.78,21.96198081,1.004321374,1.591145486,0.048743085,0.039933316,0.059340084,0.0,0.0,0.018181818,0.242424242
101219B,0.55,1.5314789170422551,-11.99567863,4.42003952,0.66918137,0.94,1.85684,-5.677780705,1.56,20.49692965,-0.22184875,5.420624286,0.089446275,0.166829365,0.039390628,0.105,2.42424242424242e-07,0.096969697,0.181818182
101225A,0.33,3.036628895362161,-11.383040942364818,4.339658362660453,1.0984520255626506,0.8792702766650129,,,,,,,0.8030475790164342,0.626875395809749,0.28941673114794836,0.2100998979512495,,,
110106B,0.618,1.3944516808262162,-10.81530857,3.87203946,1.22519883,1.03,2.05121,-5.698970004,1.76,21.29748256,0.322219295,16.62661769,0.045543555,0.058714404,0.049891228,0.005,6.06060606060606e-08,0.066666667,0.181818182
110205A,2.21,2.426185825244511,-10.948215480093916,4.130504840914918,1.6724836098306826,0.8832171138990887,,,,,,,0.7980166791221981,0.6009966238756357,0.3015528922376971,0.2072458894647678,,,
110213A,1.46,1.6812412373755872,-9.896196279,3.84089,1.8412,1.1905,1.96436,-5.229147988,1.83,21.56708403,0.204119983,16.0,0.03588,0.023515,0.02785,0.226362665,2.42424242424242e-07,0.072727273,0.363636364
110422A,1.77,1.413299764081252,-9.681936665,3.50066971,1.42239886,0.778,1.89199,-4.387216143,0.86,22.02088312,1.487138375,0.566646277,0.024137407,0.029472713,0.022779716,0.005,6.06060606060606e-07,0.060606061,0.606060606
110503A,1.613,1.0,-9.08249449,2.54166555,1.14649063,0.687,1.90907,-5.0,0.88,21.13638759,0.130333768,3.405445073,0.028998071,0.028887961,0.006289914,0.001,2.42424242424242e-07,0.151515152,0.036363636
110715A,0.82,1.1139433523068367,-9.075720714,2.61109719,0.95853538,0.755,1.85342,-4.928117993,1.25,22.0746007,1.731588765,4.0,0.02377653,0.035600881,0.009554076,0.0015,1.21212121212121e-07,0.072727273,0.666666667
110726A,1.036,0.7160033436347992,-10.722854676316217,3.5560322173307437,1.105309813712592,0.8701899540950756,,,,,,,0.7908562298499229,0.5898654183043028,0.287874724170444,0.20833510147838802,,,
110731A,2.83,1.5888317255942073,-12.08512818,5.08952072,1.42351927,0.39,1.85145,-5.22184875,1.15,21.95954126,1.041392685,11.66246372,0.097418495,0.090702815,0.110855301,0.13,6.06060606060606e-08,0.03030303,0.181818182
110801A,1.858,2.5854607295085006,-10.42153073851484,3.860014230056874,1.5132809763896944,0.8965808818224819,,,,,,,0.7973500312057853,0.6069937428484022,0.28398482150998894,0.2106528185172294,,,
110808A,1.348,1.6812412373755872,-12.08440021,4.50711,0.807091,1.4,2.33721,-6.48148606,2.32,14.56450155,-0.397940009,22.627417,0.0837,0.155655,0.0776,0.025,4.84848484848485e-08,0.260606061,0.121212121
110818A,3.36,2.012837224705172,-11.28316228,3.84627415,1.37167718,0.83,1.95985,-5.397940009,1.58,22.06812647,0.204119983,18.0548006,0.05514905,0.059648416,0.067338189,0.01,1.21212121212121e-07,0.066666667,0.181818182
111008A,4.9898,1.8025000677643934,-10.66756154,3.98993393,1.21584288,0.829,1.94053,-5.27572413,1.86,22.17059025,0.806179974,2.36485691,0.028511085,0.035676696,0.027351291,0.001,1.81818181818182e-07,0.054545455,0.424242424
111107A,2.893,1.424881636631067,-10.742184673374943,3.525922312589433,1.1157402226744435,0.8947019479109493,,,,,,,0.8115572530430537,0.6015492099143391,0.2932032911992121,0.20223622607598113,,,
111117A,2.211,-0.3279021420642826,-11.56224944,3.040958613,1.320391508,0.79,2.19593,-6.853871964,0.65,21.35810434,0.130333768,0.053665607,0.1607292,0.16895411,0.11777667,0.045,1.09090909090909e-08,0.133333333,0.121212121
111123A,3.1516,2.462397997898956,-11.60730305,4.42202873,1.46723371,1.25,2.55463,-5.13667714,1.68,21.35034301,-0.045757491,88.09086218,0.07308827,0.070655771,0.105884147,0.005,1.81818181818182e-07,0.042424242,0.060606061
111209A,0.677,3.146128035678238,-9.057000407,4.13326,2.77382,0.2529,1.81212,-4.443697499,1.48,21.14009932,-0.301029996,29.55180898,0.02099,0.010455,0.04435,4.99999999999997e-05,6.06060606060606e-07,0.018181818,0.060606061
111228A,0.714,2.0051805125037805,-10.65757732,4.10627835,1.15297662,0.99,2.03824,-5.070581074,2.27,21.41342718,1.093421685,5.415902489,0.030118345,0.037264425,0.023299272,0.0,1.21212121212121e-07,0.036363636,0.303030303
120118B,2.943,1.3666097103924297,-10.95467702,3.68307,1.0241,1.01,2.20884,-5.744727495,2.08,21.451745,0.342422681,19.64696058,0.1172,0.131765,0.077156,0.005,6.06060606060606e-08,0.066666667,0.181818182
120119A,3.1,2.404491617758686,-10.503648976667412,3.6370161720965797,1.4664792186332583,0.890802499958007,,,,,,,0.7830477307816146,0.5990534729432262,0.2885349066872738,0.2073522851209061,,,
120327A,2.813,1.7986506454452689,-10.15181088,3.48517215,1.44859414,0.63,1.75797,-5.443697499,1.52,22.16619025,0.591064607,7.52171255,0.04362492,0.051679097,0.058002882,0.02,6.06060606060606e-08,0.036363636,0.121212121
120404A,2.876,1.5877109650189114,-11.02687215,3.79948,1.90651,0.69,1.89579,-5.795880017,1.85,21.70983536,0.079181246,16.0,0.11705,0.068285,0.121385,0.005,6.06060606060606e-08,0.078787879,0.121212121
120422A,0.283,0.7283537820212285,-12.73992861,5.23266697,0.86153199,1.1,2.32199,-6.638272164,1.19,16.83373789,-0.22184875,2.236067977,0.11830242,0.217818621,0.214451933,0.035,2.42424242424242e-08,0.145454545,0.121212121
120711A,1.405,2.060697840353612,-10.891104750251975,3.9836337435666613,1.2846977339343943,0.8717474905316358,,,,,,,0.7946688884403796,0.5996853908689326,0.300378793824873,0.2063308905683351,,,
120729A,0.8,1.8543060418010806,-10.29756946,3.52138487,2.26312734,0.645,1.8831,-5.619788758,1.62,21.34792103,0.462397998,36.74353317,0.06906832,0.047294772,0.130088482,0.013331067,6.06060606060606e-08,0.048484848,0.121212121
120802A,3.796,1.6989700043360187,-11.17198494,3.53838419,0.54215516,0.91,2.03526,-5.721246399,1.21,22.12127744,0.477121255,31.02460027,0.07803221,0.220557212,0.11816229,0.055,1.81818181818182e-07,0.284848485,0.121212121
120804A,1.3,-0.09151498112135022,-9.76498948,2.56606,1.09546,0.86,2.05668,-6.055517328,1.34,21.60814292,1.033423755,0.083234562,0.16554,0.17802,0.037085,0.015,3.03030303030303e-08,0.048484848,0.363636364
120811C,2.671,1.4281347940287887,-10.14327111,3.15909591,1.01613299,0.65,1.92121,-5.522878745,1.4,21.91722026,0.612783857,3.693579286,0.05294686,0.084200302,0.03800099,0.090734018,1.81818181818182e-07,0.181818182,0.121212121
120815A,2.36,0.9867717342662449,-10.6445460862547,3.580153310343523,1.076585009170263,0.8826534011613351,,,,,,,0.7775639792787059,0.5888529373094546,0.28936384525932884,0.20508591106720025,,,
120907A,0.97,1.2278867046136734,-10.37675071,3.2113827,1.05329104,0.78,1.82021,-6.173925197,1.73,21.0438101,0.462397998,1.370430613,0.04130341,0.062296694,0.028647271,0.005,6.66666666666667e-08,0.151515152,0.242424242
120922A,3.1,2.2380461031287955,-10.59516628,3.59799,1.06622,1.17,2.06954,-5.207608311,1.58,21.0163605,0.301029996,30.24009631,0.16365,0.133375,0.03563,0.005,4.24242424242424e-07,0.218181818,0.121212121
121024A,2.298,1.8388490907372552,-11.31158018,4.17178823,1.30353551,0.87,2.00683,-5.958607315,1.41,21.94617755,0.113943352,32.06243908,0.063305895,0.065435085,0.06666149,0.0,6.06060606060606e-08,0.133333333,0.121212121
121027A,1.773,1.7965743332104296,-11.92081875,5.40919042,1.50995764,1.16,2.37144,-5.698970004,1.82,22.07736427,0.113943352,4.820058467,0.041584155,0.037953731,0.058939694,0.0,6.06060606060606e-08,0.054545455,0.121212121
121128A,2.2,1.3673559210260189,-9.617982957,3.23392922,1.54546584,0.9455,1.98504,-5.161150909,1.32,22.04029767,1.11058971,1.63061216,0.028690024,0.029795568,0.032445001,0.010337721,2.42424242424242e-07,0.109090909,0.242424242
121211A,1.023,2.2600713879850747,-11.2823295,4.20933518,1.15615612,0.95,2.0682,-5.886056648,2.36,21.66138196,0.0,39.28730733,0.054250775,0.063247159,0.074602829,0.005,1.61818181818182e-07,0.157575758,0.181818182
121217A,3.1,2.890979596989689,-10.59138610458943,3.6461016945251217,1.1272321319155645,0.8848911653645435,,,,,,,0.8022660674967996,0.6044780292844572,0.2861033306434678,0.2082569459096944,,,
130215A,0.6,1.8129133566428555,-11.210468605761736,4.538153227618384,1.7303715474436923,0.8941607837518453,,,,,,,0.8061909643711465,0.6182830030931654,0.37796521190181087,0.20877326930456708,,,
130408A,3.757,1.4471580313422192,-10.32975415,3.58393,1.39277,0.945,2.03183,-5.638272164,1.28,20.06405721,0.69019608,13.06603535,0.077,0.070305,0.0643,0.117120218,2.42424242424242e-07,0.157575758,0.606060606
130418A,1.218,2.4771212547196626,-9.247183569,2.59006,1.28449,0.198,1.68684,-5.744727495,2.07,21.12149747,-0.22184875,46.08809848,0.06047,0.06867,0.031625,0.003,1.21212121212121e-07,0.103030303,0.121212121
130420A,1.297,2.0916669575956846,-10.8728952,3.56731,0.914676,1.17,2.29559,-5.148741651,1.52,20.79265849,0.531478917,11.73673073,0.05505,0.08535,0.0286905,0.005,1.81818181818182e-07,0.151515152,0.121212121
130427A,0.34,2.38214316788425,-10.219020213431595,4.001878583664616,1.3672475181377286,0.8827976873877761,,,,,,,0.8002098332894825,0.5937500922352343,0.2782164443957098,0.20386955097245835,,,
130505A,2.27,1.9444826721501687,-8.91721463,3.24559,1.3304,0.724,1.92439,-4.677780705,1.18,20.71960885,1.477121255,116.2582295,0.014975,0.024355,0.01565,0.0,6.06060606060606e-07,0.042424242,1.878787879
130511A,1.3033,0.7347998295888469,-10.51570016,2.65954,1.16497,0.65,2.06879,-6.657577319,1.35,21.01365445,0.113943352,2.212184473,0.0838,0.089385,0.04916,0.01,2.42424242424242e-08,0.187878788,0.121212121
130514A,3.6,2.3096301674258988,-10.7212464,3.68772,1.17745,0.65,2.0604,-5.040958608,1.8,21.19799139,0.447158031,12.81269759,0.078,0.078365,0.04188,0.08,1.21212121212121e-07,0.03030303,0.181818182
130603B,0.356,-0.744727494896694,-10.51286162,3.52927,1.50729,0.84,2.20112,-6.200659451,0.82,21.35365854,0.806179974,0.024000049,0.04335,0.045125,0.07082,0.029144184,1.81818181818182e-08,0.042424242,0.181818182
130604A,1.06,1.5763413502057928,-8.316052869,2.071571247,1.742079764,0.98,2.08823,-5.853871964,1.51,21.35024026,-0.096910013,4.559271868,0.166441725,0.100184013,0.041653571,0.015,6.06060606060606e-08,0.072727273,0.121212121
130606A,5.913,2.4418207722892835,-10.18045606,3.30222,1.37571,0.44,1.86465,-5.537602002,1.52,20.24962877,0.414973348,19.31096766,0.06815,0.07782,0.05186,0.045,1.21212121212121e-07,0.072727273,0.121212121
130702A,0.15,1.7708520116421442,-10.53408957930462,4.213079064053559,1.388185471725211,0.8651147057525994,,,,,,,0.7911791060632263,0.6067207871492541,0.2815693140212626,0.20949671664338182,,,
130831A,0.4791,1.5118833609788744,-9.89279003,3.31959,1.28481,1.01,1.79449,-5.187086643,1.93,19.84752454,1.133538908,1.864331486,0.054815,0.089045,0.06727,0.009011148,1.21212121212121e-08,0.03030303,0.363636364
130925A,0.347,2.2528530309798933,-10.62525165,5.84588,1.38344,1.5915,2.69002,-4.387216143,1.85,21.99154725,0.86332286,3.540892566,0.06235,0.06424,0.12684,0.206936072,6.06060606060606e-07,0.084848485,0.363636364
131004A,0.717,0.18752072083646307,-9.847711656,3.06764,2.37965,1.09,2.21436,-6.552841969,1.81,21.41915412,0.531478917,0.326337244,0.339855,0.2446,0.27747,0.01,1.21212121212121e-08,0.066666667,0.121212121
131030A,1.295,1.6138418218760693,-9.294136288,2.84594,1.11188,0.693,2.09466,-4.537602002,1.3,20.84178667,1.44870632,4.042662472,0.025175,0.027575,0.00815,0.0075,0.0,0.018181818,0.424242424
131105A,1.686,2.050379756261458,-10.91009489,3.9488,1.19347,0.94,2.24976,-5.148741651,1.45,21.32749584,0.544068044,4.086802216,0.03335,0.047885,0.04544,0.005,3.03030303030303e-07,0.066666667,0.363636364
131117A,4.042,1.0413926851582251,-10.838632,2.87134,0.951056,0.86,2.15896,-6.602059991,-0.4,22.01669496,-0.15490196,3.16227766,0.0823,0.12461,0.0362555,0.025,2.42424242424242e-08,0.854545455,0.060606061
140206A,2.73,1.9712758487381052,-9.730487056,3.59073,1.22509,0.672,1.88134,-4.795880017,1.04,22.00531353,1.28780173,13.75282388,0.012995,0.021325,0.015545,0.021902336,1.81818181818182e-07,0.090909091,0.303030303
140213A,1.2076,1.7781512503836436,-10.12551818,3.829176603,1.108879519,0.83,1.96657,-4.920818754,1.8,20.99187128,1.371067862,2.62312486,0.06303582,0.068643889,0.021746292,0.005,0.0,0.024242424,0.484848485
140419A,3.956,1.9763499790032735,-10.00568285,3.68383,1.36898,0.678,1.87322,-4.795880017,1.21,22.04094236,0.69019608,3.817215769,0.023985,0.02442,0.017885,0.001,0.0,0.024242424,0.121212121
140423A,3.26,2.1271047983648077,-10.85078089,3.90552,1.18974,0.77,2.06486,-5.026872146,1.33,21.81946365,0.322219295,23.01198296,0.05035,0.05495,0.045115,0.149849463,1.81818181818182e-07,0.036363636,0.121212121
140430A,1.6,2.239549720840473,-11.36251027,4.14388,0.875171,1.03,2.15785,-5.958607315,2.0,21.67796993,0.397940009,3.69174647,0.0861,0.13071,0.0833725,0.035,1.21212121212121e-07,0.133333333,0.121212121
140506A,0.889,2.0457140589408676,-9.903089987,3.30686,0.948932,0.9,1.74751,-5.552841969,1.68,21.81764402,1.037426498,9.556709938,0.05516,0.06882,0.01557,0.047966029,1.81818181818182e-07,0.096969697,0.545454545
140509A,2.4,1.3654879848908996,-11.09770006,3.58709,1.40649,0.86,1.93407,-5.920818754,1.59,20.90144742,0.204119983,5.171156949,0.08395,0.088715,0.10418,0.22,1.21212121212121e-07,0.121212121,0.242424242
140512A,0.725,2.189770956346874,-9.504455662,3.53686,1.25134,0.871,1.84304,-4.853871964,1.45,21.32824297,0.832508913,4.787065924,0.01504,0.022285,0.02006,0.002482817,1.81818181818182e-07,0.024242424,0.181818182
140518A,4.707,1.7817553746524688,-11.31158018,3.77824,1.64981,0.94,1.93772,-6.0,0.92,22.46148952,0.0,2.429189161,0.09045,0.070125,0.18819,0.0,6.06060606060606e-08,0.36969697,0.060606061
140614A,4.233,2.8573324964312685,-10.9589,3.70006,1.35595,0.83,1.77015,-5.886056648,1.5,12.04338193,,160.0586725,0.1129,0.098945,0.093145,0.05,2.42424242424242e-07,0.278787879,
140629A,2.275,1.6232492903979006,-9.847711656,2.85608,1.16056,0.815,1.95996,-5.619788758,1.86,21.74269921,0.62324929,11.54148842,0.042785,0.06161,0.03501,0.001678552,1.21212121212121e-07,0.066666667,0.242424242
140801A,1.32,0.8450980400142568,-10.85662165246542,3.9078998212620246,1.1701965536444525,0.8782927329767707,,,,,,,0.7850553104272064,0.5953328658548176,0.28785368294094205,0.20746117869705738,,,
140903A,0.351,-0.5228787452803376,-11.30980392,4.29222,1.22723,0.57,1.63218,-6.853871964,1.99,21.07864529,0.397940009,0.034176028,0.06395,0.074155,0.110285,0.0,6.060606060606061e-09,0.072727273,0.121212121
140907A,1.21,1.8987251815894934,-10.663712414378562,3.913460752533542,1.2327823180877133,0.8999566213242607,,,,,,,0.8040577774899944,0.5901840825168829,0.27899018200026304,0.2104801096803114,,,
141004A,0.573,0.5932860670204573,-10.61083392,3.30337,1.54959,1.08,1.79496,-6.173925197,1.86,21.49730845,0.785329835,1.073372291,0.0853,0.081935,0.09774,0.005,1.81818181818182e-08,0.048484848,0.181818182
141121A,1.47,2.7402837196818792,-12.65757732,5.76634,2.33322,0.82,1.93447,-5.27572413,1.73,21.59590717,-0.045757491,37.82221354,0.1675,0.090095,0.2969,0.01,2.42424242424242e-07,0.078787879,0.181818182
141220A,1.3195,0.857935264719429,-9.872830386,2.77561,1.42066,1.1,1.80565,-5.585026652,0.62,21.48574413,0.949390007,0.473776348,0.042455,0.057375,0.050735,0.07,6.06060606060606e-08,0.23030303,0.424242424
141221A,1.45,1.5207454715194824,-10.24989422267528,3.405614716637797,1.3530594818826063,0.8613185837639831,,,,,,,0.7872187181731727,0.6048037044522441,0.2830403005247053,0.2147755682522009,,,
150120B,3.5,1.3856062735983121,-10.79048499,3.39431,1.17705,0.92,2.01678,-6.26760624,2.2,21.52664292,0.079181246,3.388285726,0.0711,0.090535,0.057705,0.005,4.84848484848485e-08,0.151515152,0.121212121
150314A,1.758,1.1699681739968923,-8.609064893,2.49217,1.19079,0.73,1.84772,-4.657577319,1.08,22.01715025,1.58546073,2.631341157,0.015025,0.015855,0.009925,0.0,1.81818181818182e-07,0.018181818,0.545454545
150323A,0.593,2.1749315935284423,-10.94943625753077,3.7303171309939582,1.0414138861519184,0.8986169315575678,,,,,,,0.8049634072008134,0.615266729201873,0.29033669246660315,0.21036976788141182,,,
150403A,2.06,1.6117233080073419,-8.821023053,3.19694,1.24471,0.679,1.70996,-4.769551079,1.23,21.79039707,1.245512668,12.01358912,0.005105,0.006975,0.00458,0.0,1.81818181818182e-07,0.024242424,-0.363636364
150821A,0.755,2.2357808703275603,-8.853871964,2.95174,1.82628,0.848,2.21622,-6.102372909,2.1,22.340573,,99.0437544,0.021105,0.015485,0.027365,0.0005,1.15151515151515e-07,0.224242424,
150910A,1.359,2.0499928569201424,-9.970616222,3.85419,2.03808,0.6645,1.78547,-5.318758763,1.42,20.842422,0.041392685,38.54947573,0.703965,0.02868,0.06663,0.002458792,2.42424242424242e-07,0.072727273,0.242424242
151021A,2.33,2.042181594515766,-9.642065153,3.15765,1.33346,1.27,1.96079,-4.552841969,1.57,22.33647975,0.986771734,3.648780623,0.06282,0.05208,0.02141,0.04,6.06060606060606e-07,0.024242424,0.484848485
151027A,0.81,2.112906490253314,-9.935542011,3.99907,1.74508,0.9235,2.00612,-5.107905397,1.72,21.65076489,0.832508913,5.47526252,0.02221,0.01731,0.02499,0.002440971,1.21212121212121e-07,0.03030303,0.363636364
151029A,1.423,0.951823035315912,-10.76639985,2.7098,1.23481,1.25,2.307153,-6.408935393,0.49,21.55195354,0.255272505,80.34516699,0.09735,0.12415,0.07301,0.33,3.63636363636364e-08,0.654545455,0.181818182
151031A,1.167,0.6989700043360189,-11.5214335,3.69323,0.897942,1.24,2.12551,-6.494850022,2.41,21.98623592,0.230448921,2.236067977,1.01707,0.166825,0.1244685,0.01,1.81818181818182e-08,0.109090909,0.121212121
151112A,4.1,1.2860071220794747,-11.6171,4.43227,1.1526,1.24,2.17922,-6.026872146,1.77,21.0151543,0.278753601,24.18108748,0.0472,0.063015,0.06854,0.005,7.27272727272727e-08,0.127272727,0.121212121
151215A,2.59,1.250420002308894,-10.72815839,3.06337,1.07478,1.015,2.20942,-6.508638306,1.99,11.58323846,0.204119983,1.003450114,0.093,0.11588,0.071395,0.35435971,4.24242424242424e-08,0.2,0.121212121
160117B,0.87,1.7781512503836436,-11.74958,4.10299,0.973333,0.64,1.83834,-6.4710833,1.73,20.95374423,,2.461495511,0.12265,0.162075,0.093958,0.015,,,
160121A,1.96,1.0791812460476249,-11.17263073,3.8244,0.798663,1.02,2.2054,-6.214670165,1.77,16.38465801,0.079181246,2.383886728,0.0694,0.120385,0.106048,0.03,3.03030303030303e-08,0.078787879,0.121212121
160131A,0.972,2.5118833609788744,-10.169703955228186,3.83643691490573,1.3726371204904473,0.8890339874151109,,,,,,,0.7924959720810554,0.5934273242928674,0.2817068235738315,0.2053545652666301,,,
160203A,3.52,1.3053513694466237,-11.36754271,3.66139836,1.146279559,0.61,1.75592,-5.920818754,1.93,22.0158332,0.113943352,3.236126049,0.08458679,0.087010427,0.0601909,0.25,6.06060606060606e-08,0.121212121,0.242424242
