"formula_idx","wins","formula"
780,2,"Response ~  (GammaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+Gamma+log10Fluence+log10T90Sqr+log10FluenceSqr"
896,2,"Response ~  (GammaSqr+log10PeakFluxSqr+log10NHSqr+log10PeakFlux+log10NH)^2+PhotonIndex+log10T90+Gamma+log10Fluence+PhotonIndexSqr+log10T90Sqr+log10FluenceSqr"
905,2,"Response ~  (GammaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10PeakFlux+log10NH)^2+PhotonIndex+log10T90+Gamma+log10Fluence+log10NHSqr+log10T90Sqr+log10FluenceSqr"
953,2,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+Gamma+PhotonIndex+log10NH)^2+log10PeakFlux+log10T90+log10Fluence+log10NHSqr+log10T90Sqr+GammaSqr+log10FluenceSqr"
1102,2,"Response ~  (GammaSqr+log10T90Sqr+log10PeakFluxSqr+log10Fluence+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+Gamma+log10NHSqr+PhotonIndexSqr+log10FluenceSqr"
1108,2,"Response ~  (log10FluenceSqr+GammaSqr+log10T90Sqr+log10Fluence+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+Gamma+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr"
1280,2,"Response ~  (log10T90Sqr+log10PeakFluxSqr+log10NHSqr+Gamma+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+log10Fluence+PhotonIndexSqr+GammaSqr+log10FluenceSqr"
1282,2,"Response ~  (log10FluenceSqr+log10PeakFluxSqr+log10NHSqr+Gamma+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+log10Fluence+PhotonIndexSqr+log10T90Sqr+GammaSqr"
1324,2,"Response ~  (log10FluenceSqr+GammaSqr+log10PeakFluxSqr+log10NHSqr+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+Gamma+log10Fluence+PhotonIndexSqr+log10T90Sqr"
1405,2,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+Gamma+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+log10Fluence+log10T90Sqr+GammaSqr+log10FluenceSqr"
