"row","GRB","y","z","pred","z_pred"
129,"100425A",0.440121603187804,1.755,0.439062226095458,1.74828790200192
131,"100513A",0.761326322421457,4.772,0.666508321739425,3.63989680641312
132,"100621A",0.188084373714938,0.542,0.312605861870886,1.05402564644538
133,"100704A",0.662757831681574,3.6,0.449750402755582,1.81676361871196
135,"100814A",0.387389826338729,1.44,0.341591336787417,1.19579269933751
137,"100901A",0.381656482585787,1.408,0.501863551655882,2.17587610467161
138,"100906A",0.43568513794163,1.727,0.428800312839311,1.68411001701402
139,"101219B",0.190331698170291,0.55,0.38366966268552,1.41918824012962
140,"110205A",0.506505032404872,2.21,0.386013728089971,1.43228089248953
141,"110213A",0.390935107103379,1.46,0.459180820238957,1.87859668047111
142,"110422A",0.442479769064449,1.77,0.479967394839541,2.01972500254491
144,"110715A",0.260071387985075,0.82,0.390783163176372,1.45913948553983
145,"110731A",0.583198773968623,2.83,0.399701534569667,1.51016075057554
147,"110808A",0.370698092575577,1.348,0.475058038092022,1.98578160508131
148,"110818A",0.639486489268586,3.36,0.618790431745683,3.15709961768948
149,"111107A",0.590284403718162,2.893,0.520152573840161,2.31247473000942
151,"111209A",0.224533062606086,0.677,0.456837781126209,1.86310833402354
152,"111228A",0.234010817587179,0.714,0.272624356903565,0.873373432379589
155,"120327A",0.581266805273671,2.813,0.525499099705561,2.353506092665
156,"120404A",0.588383768378728,2.876,0.538356115235548,2.4542686830833
157,"120711A",0.381115080709851,1.405,0.382978358091821,1.41534046939014
159,"120802A",0.680879174426811,3.796,0.592800335527683,2.91561817352732
160,"120811C",0.564784384503987,2.671,0.486374747236215,2.06460670361425
161,"120815A",0.526339277389844,2.36,0.369439144763494,1.34120339255569
163,"120922A",0.612783856719735,3.1,0.463605100127191,1.90807163340667
