"formula_idx","wins","formula"
12494,3,"Response ~ (log10T90Sqr + log10FaSqr + log10PeakFluxSqr + log10NHSqr +      log10T90 + log10Fa + log10Ta + PhotonIndex)^2 + log10NH +      log10PeakFlux + Beta + PhotonIndexSqr + log10TaSqr + BetaSqr"
6,2,"Response ~ Beta:Beta + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + log10Fa + log10T90 + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
229,2,"Response ~ (log10PeakFluxSqr + log10NHSqr + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + log10Fa + Beta + log10T90 +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
311,2,"Response ~ (log10FaSqr + log10Fa + log10Ta)^2 + log10NH + log10PeakFlux +      PhotonIndex + Beta + log10T90 + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
384,2,"Response ~ (log10T90Sqr + log10FaSqr + log10Fa)^2 + log10NH +      log10PeakFlux + PhotonIndex + log10Ta + Beta + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr +      BetaSqr"
420,2,"Response ~ (PhotonIndexSqr + log10PeakFluxSqr + log10T90)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + log10Fa +      Beta + log10NHSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
594,2,"Response ~ (log10PeakFluxSqr + log10Fa + log10Ta + log10NH)^2 +      log10PeakFlux + PhotonIndex + Beta + log10T90 + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
677,2,"Response ~ (BetaSqr + log10T90 + Beta + log10NH)^2 + log10PeakFlux +      PhotonIndex + log10Ta + log10Fa + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
737,2,"Response ~ (log10FaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta + log10Fa +      Beta + log10T90 + log10NHSqr + log10TaSqr + BetaSqr + log10T90Sqr"
804,2,"Response ~ (log10T90Sqr + PhotonIndexSqr + PhotonIndex + log10PeakFlux)^2 +      log10NH + log10Ta + log10Fa + Beta + log10T90 + log10NHSqr +      log10PeakFluxSqr + log10TaSqr + log10FaSqr + BetaSqr"
899,2,"Response ~ (log10PeakFluxSqr + log10NHSqr + Beta + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + log10Fa + log10T90 + PhotonIndexSqr +      log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
920,2,"Response ~ (log10PeakFluxSqr + log10NHSqr + log10T90 + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + log10Fa + Beta + PhotonIndexSqr +      log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1159,2,"Response ~ (log10FaSqr + log10NHSqr + log10Fa + log10Ta)^2 +      log10NH + log10PeakFlux + PhotonIndex + Beta + log10T90 +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr +      log10T90Sqr"
1266,2,"Response ~ (BetaSqr + log10T90 + Beta + log10Fa)^2 + log10NH +      log10PeakFlux + PhotonIndex + log10Ta + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
1297,2,"Response ~ (log10FaSqr + log10PeakFluxSqr + log10T90 + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10NHSqr + PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
1325,2,"Response ~ (log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10NHSqr + log10FaSqr + BetaSqr + log10T90Sqr"
