GRB,Redshift_crosscheck,log10T90,log10Fa,log10Ta,Alpha,Beta,Gamma,log10Fluence,PhotonIndex,log10NH,log10PeakFlux,T90Err,log10FaErr,log10TaErr,AlphaErr,BetaErr,FluenceErr,PhotonIndexErr,PeakFluxErr
100508A,0.5201,1.716003344,-10.861291424393691,3.832881475577801,1.1605359195570104,0.8696091001400759,1.9703349702342627,-5.663158482212177,1.703392789107729,21.330408703238575,0.6433604948861817,5.171156949,0.7966208302653222,0.6072343098604176,0.30888274736825383,0.21223347467242698,3.2476891516694758e-06,0.4513556821818326,5.563040369078776
101225A,0.33,3.036628895,-11.445344419057097,4.305338370269056,1.068416215888436,0.8848440139255873,1.9727764693490808,-5.780610941886192,1.7222858691685945,21.20228947802262,0.46795530720418343,5.171156949,0.82410854545242,0.6623578284395832,0.28569525325714185,0.20037546126325406,2.4535550913834174e-06,0.46134479696050773,3.8011395228841267
110205A,2.21,2.409933123,-10.941495993536442,4.124476677656233,1.6654869630704838,0.8957779347302248,2.003060161064754,-5.625444810370379,1.6184655573351892,20.954148324356574,0.368915656635111,5.171156949,0.7543185471385385,0.5815419430842641,0.2906852829493297,0.20768947965674667,3.08214436447624e-06,0.3621935770710971,2.2706942892777815
110801A,1.858,2.58546073,-10.413742972798584,3.799451221678761,1.5005315000518071,0.936567812898905,1.9981638122012808,-5.551382256874548,1.5861670262604788,21.284234973776332,0.5278722222016712,5.171156949,0.7982249896612181,0.5940436416333184,0.282593371513314,0.20651847620436137,3.950701595109412e-06,0.35386903917164003,3.5836410375532948
111107A,2.893,1.424881637,-10.745650045547471,3.5100900209278914,1.0828353147176317,0.9151321867570248,2.004349167089652,-5.69693780045168,1.5958893038676911,20.76857234778302,0.3167466657763397,5.171156949,0.7952209452211383,0.6148453136795304,0.28052110300992195,0.19575976306469872,2.334559639936822e-06,0.40292695800879896,1.8878414204525467
011211A,2.14,2.431363764,-11.15560176790222,4.230517003405998,1.7051453488454857,0.8727848993667229,2.0031396082744557,-5.640523985967789,1.6338685290568313,20.901191557342564,0.3490913714519294,5.171156949,0.8098739888217592,0.6033923953051614,0.27389619820774425,0.1860341267256455,2.9985758197684423e-06,0.3660523124886126,2.1327026504401227
120119A,3.1,2.404491618,-10.510092465954482,3.6047898950300374,1.4593290706616329,0.9247985092382429,1.9880655762463748,-5.63550988817828,1.5680279548163942,20.85176172128464,0.3293666332579988,5.171156949,0.7825218653199117,0.6097755859314125,0.28859700184583936,0.21298777802055302,2.65698774726328e-06,0.39065048068183567,2.0962347056622033
120711A,1.405,2.06069784,-10.906021248206377,3.9486870839547255,1.2645679263639882,0.8836974894301776,2.0069608204413036,-5.645080864802129,1.666390176154009,21.25654624561505,0.5109588615919144,5.171156949,0.8171572006188432,0.598893967856559,0.2914971563500179,0.19229195781083952,3.23435257908191e-06,0.37658609473300625,3.6306745024642773
120815A,2.36,0.986771734,-10.640573747168112,3.4997429162196703,1.0543469461482822,0.9051059206886665,2.009261528979164,-5.679161554600681,1.5964651891872395,20.886888295077853,0.41360164941824207,5.171156949,0.8037718577283961,0.61759060465579,0.26285136502443135,0.19415173496759858,2.7197119471196945e-06,0.36548278322469757,2.57785256105681
121217A,3.1,2.890979597,-10.631867682710197,3.626355925119881,1.110335684083783,0.9099859114961928,1.9993399770883917,-5.674595779461867,1.584178108257144,20.813243151086553,0.29805140918824896,5.171156949,0.7725432330039981,0.6089556139875838,0.2846534024735547,0.19716654365157388,2.3527089615679544e-06,0.41628207518585014,1.8154388432159239
130215A,0.6,1.81756537,-11.228179355625992,4.475668729129808,1.756519203978185,0.9177290690507458,1.9867408102507942,-5.6503812816422805,1.6950922233251298,21.200109230071902,0.5102134421979742,5.171156949,0.8010276988464904,0.6047067181405059,0.3771335300814753,0.19542752617843218,3.3954789848312793e-06,0.4009326165618775,4.009328849623756
130427A,0.34,2.211734423,-10.19733516859406,3.9507966143038216,1.3540936208273866,0.9014041522491519,1.9469842152652173,-5.481784106908513,1.6749243716578661,21.339069174209982,0.8214566130722287,5.171156949,0.8232082096615061,0.6158925841340486,0.2855590247631794,0.19688047311996243,5.176396204933074e-06,0.4377794421354775,8.966894675483326
130702A,0.15,1.770852012,-10.545824962906034,4.2064859849587215,1.3825163236369438,0.8746643689865221,1.9491699063341983,-5.566187122398823,1.6927936907827257,21.299115730411035,0.7471758905139645,5.171156949,0.8113044046988884,0.5900565857997393,0.27071025994693076,0.20256548078946057,4.280974014619602e-06,0.4459251508229728,7.665891481983641
140801A,1.32,0.84509804,-10.889843833515227,3.870933758759934,1.162762873741392,0.899465591105711,2.007461942933252,-5.659272597642852,1.6761124613342948,21.272665995504017,0.528367603388605,5.171156949,0.7775907050998994,0.5961247984520592,0.26842720291742705,0.1970797064003954,3.1232534693000384e-06,0.38426131935080216,3.8192550886819765
140907A,1.21,1.898725182,-10.66755022455855,3.8688830164183665,1.1969579252018157,0.9327912454049355,1.9986530030305658,-5.617200429681852,1.670355004597881,21.328854603459217,0.5830639812877899,5.171156949,0.7796144559816574,0.6263512140382643,0.28282040800658476,0.19649967410184244,3.4991628114381792e-06,0.38843225938319387,4.438175758782664
141221A,1.45,1.567026366,-10.213475967604758,3.406550329884711,1.33687036320959,0.8643929060445074,1.9756869828128982,-5.547133348945167,1.5763768501866695,21.40517998598208,0.6674243202693464,5.171156949,0.8015138275030216,0.6136199869771024,0.2666277100546789,0.21303018444887178,4.357434156662147e-06,0.3747905133000786,5.407025478997934
150323A,0.593,2.174931594,-10.973926026120203,3.674928274646306,1.0044091301921694,0.9405991667896918,1.9844955773436863,-5.700131692965016,1.718162579306123,21.33547131457424,0.6078980465545937,5.171156949,0.7602369156153541,0.6031484045286353,0.2693929279135262,0.20460013876594413,2.8459632268810347e-06,0.4635301272741763,4.91180764211696
150910A,1.3585,2.049992857,-10.051966716035835,3.4295668633396073,1.356418456915022,0.8848789669069339,1.9696466037715648,-5.5113039706512525,1.5718462926532495,21.429416367145887,0.7056191269739638,5.171156949,0.788330575104645,0.6157302473346058,0.27547354618153075,0.19761993303090392,4.783250369982836e-06,0.3778093862609254,6.082098260536254
160131A,0.972,2.511883361,-10.133148507519365,3.7523233843068384,1.3611916200414578,0.9208890728292074,1.9663285738817409,-5.498610666993672,1.6347141117409119,21.398132290161335,0.7333840606209971,5.171156949,0.8222970247701138,0.6207144823573016,0.2679061163312326,0.20571897369533776,4.879663315214275e-06,0.3947968890121534,6.797289751256812
160314A,0.726,0.941014244,-10.721355947998308,3.3729108826781595,1.038712165157917,0.9246581197688252,1.9774998001162438,-5.66998392102219,1.695861427979271,21.363345662341523,0.6690363692110912,5.171156949,0.7554608954520239,0.6500170601811393,0.2874053643830667,0.19009521168057136,3.1384680580001856e-06,0.4594444697181222,5.531688974691684
160425A,0.555,2.483701382,-10.688462562350827,3.664023766243254,1.1819060988205794,0.9750654763449448,1.9756720279392999,-5.635328146380547,1.7001274554043055,21.352608004060386,0.6755864111258705,5.171156949,0.7728819187631606,0.6103794235683071,0.2799930990021296,0.20781210365252178,3.4116740699288798e-06,0.45183176370217426,5.8680271778478135
161014A,2.823,1.26245109,-10.824335116399958,3.7628692622457507,1.3889077727368013,0.9156408697410864,2.0009668727481267,-5.670164463022692,1.6005296522804298,20.79410419214689,0.3103256339148227,5.171156949,0.7636367810377651,0.6204206179750413,0.2807692376154681,0.195230833000052,2.492779066160487e-06,0.378347318648081,1.9051021850994663
161023A,2.71,1.643452676,-10.465000298829935,3.985600929471358,1.391839742183143,0.892301882712798,1.9942726573188674,-5.61569700804651,1.5810597061570937,20.934472901173372,0.3609139810233324,5.171156949,0.7774105897266272,0.6386313210648193,0.27208836387923174,0.19130885248424812,2.8882761003443274e-06,0.3660709264798237,2.25608777957714
170113A,1.968,1.315130317,-10.742191162854597,3.7668013395016855,1.2549821776565948,0.9144792739827072,2.0123419733215124,-5.64459837815013,1.615240945451221,21.082292277614954,0.4497445733434719,5.171156949,0.7346657888598198,0.6161792135572355,0.2577282221496471,0.1894672736580198,3.0821886656398417e-06,0.36007539219084833,2.91746656971673
170607A,0.557,1.361727836,-10.411909929719549,3.882608280253404,1.2125432816837471,0.9194674608993545,1.9633239988268731,-5.552494171273834,1.6878170373345662,21.3526090883191,0.7363423463069012,5.171156949,0.7859610616719177,0.6104106819581883,0.2792762405434078,0.20894372221723234,4.269638396441794e-06,0.43784136175099736,7.0314863993164405
170714A,0.793,3.0,-11.07002470393076,3.9455173064509492,1.626044583878885,0.9336120920933985,1.9873878147733008,-5.665837699600459,1.684412397237414,21.32435984981522,0.5619360836158787,5.171156949,0.8273528756302531,0.5956798554879936,0.39405448933347553,0.1940102294174489,3.147500553335427e-06,0.39931119676544014,4.32513639746568
180115A,2.487,1.611723308,-10.33636056453096,3.4868136173608137,1.2096365269316316,0.9238593331564459,1.998508009716524,-5.61693042216101,1.5628663521891597,21.034058283122206,0.45692358582392595,5.171156949,0.7643801997117539,0.6232032386791622,0.2699513505212564,0.20375260918225518,3.147635572311252e-06,0.36289518566492546,2.9048785349858113
180325A,2.248,1.973589623,-10.78378750266566,3.752196240328564,1.42522451873374,0.9301635125243566,2.008834590710201,-5.645568138218579,1.6017804908563682,20.990989788776396,0.40310432079591485,5.171156949,0.8122459624126517,0.6008632859558318,0.2835816600156973,0.21101747391860132,2.962979949387645e-06,0.36189058437797267,2.508440020027014
181201A,0.45,1.283301229,-10.33933085948634,4.072132088027568,1.3063726379184137,0.8806007298292933,1.953906717182517,-5.516883537621122,1.6850448267951608,21.337682812762537,0.7674899674404034,5.171156949,0.7901950113058875,0.5931460751954107,0.2821249107373014,0.204768947327362,4.73528231921734e-06,0.4322606156832451,7.823556345430064
200613A,1.2255,2.580924976,-10.800895630958038,4.274850179161604,1.172492190861143,0.9212452420461759,2.006243791469248,-5.621252752278087,1.6918862030467259,21.282320696415624,0.5236616976659745,5.171156949,0.7960613727284311,0.635956958001147,0.28419875701885766,0.20144759868072065,3.4332272127682043e-06,0.38641928965189526,3.9221504108161853
201014A,4.56,1.558708571,-11.220877088087807,4.125515192864975,1.2533202197906104,0.9099597375293454,1.9790266886095655,-5.785161662961089,1.5531213695041735,20.69238918312521,0.08687015030087093,5.171156949,0.8678204601973469,0.5977362415558354,0.29053812015024116,0.19511858577680413,1.7246989779032615e-06,0.4421853265951681,1.494770790458259
201015A,0.426,0.990338855,-10.874453430126504,3.8629078265885477,0.9771074715322505,0.9313581896662512,1.975510303559014,-5.671067619460134,1.7196939506599924,21.32606964875101,0.6314324051970105,5.171156949,0.782303351908868,0.5941009973962981,0.2812648839081666,0.20598682969823007,3.088784981925114e-06,0.4702670959384637,5.390408752697718
201020A,2.903,1.15136985,-10.49395583436656,3.745238135893355,1.0801678478917995,0.9283972199056475,2.0040986906730023,-5.656220709455344,1.5893562734826374,20.846366917104966,0.3344209987130787,5.171156949,0.8360075153712563,0.5847393537223102,0.2710686956465335,0.2041812583984458,2.5211897216480005e-06,0.3920540208587425,2.017105221389568
201021C,1.07,1.387033701,-10.170316387853426,3.3986027996986508,1.2332817460048229,0.8929935370351225,1.9662804566000172,-5.5435497473755575,1.6146927502809945,21.404731588490737,0.7332939407743996,5.171156949,0.800870781276215,0.6256368893126016,0.28317669982298754,0.19888268924687647,4.4481267300058335e-06,0.4059897983378282,6.604037167066328
020124A,3.198,1.661907293,-10.808331778488531,3.943192582441725,1.667369245829716,0.9498832242709196,1.9968405923489791,-5.647662709132842,1.5880118016825746,20.702453910638326,0.2532321901127841,5.171156949,0.8270471904872849,0.5920480870875016,0.2748683992879678,0.20548051654284177,2.4499026976739544e-06,0.3703938860956153,1.740420436805805
021004A,2.34,2.0,-10.856477514141023,4.32702575418751,1.3506804889308037,0.8965348898579639,2.0084512615473473,-5.6576734889022084,1.6283220204493367,20.861007375492242,0.3267665681679895,5.171156949,0.7732558768156315,0.6210715832148417,0.2720506087728367,0.20475534733068212,2.750130849251514e-06,0.3672819350140202,2.070433681039014
210204A,0.876,2.301029996,-10.501019252542317,3.9916339124516456,1.2575152258948572,0.9033388579508663,1.9774980404683749,-5.567143862022906,1.6798450776999039,21.35702575934701,0.6654253922664461,5.171156949,0.7744391217006772,0.6228924359857633,0.265486834299161,0.20016320343650978,4.068274706066217e-06,0.4073113572733976,5.772228840843286
030226A,1.99,1.344195716,-10.908448763282632,4.145532324983408,1.7478514891153893,0.8814178296677453,1.999686104954569,-5.591256015456298,1.6204963683311668,21.069632217849733,0.4130531807921333,5.171156949,0.7967261873104219,0.5764087738543802,0.28653516521374645,0.20307203495787268,3.4464687071751266e-06,0.35793708367834165,2.5481784884423346
030329A,0.17,1.798650645,-10.3864851345367,4.369998398008595,1.453133907009513,0.870977015678142,1.944782152738028,-5.514781406587799,1.693683954495463,21.295614241128554,0.7790223248699008,5.171156949,0.8068157452689837,0.6169138980199107,0.28104895194884383,0.20074734534706618,4.859678633257187e-06,0.4342099056064803,8.382705764191384
050502B,3.793,1.243038049,-10.762691074188076,3.630363689659254,1.374755407593482,0.9179937642570993,1.9811265727642562,-5.696818107661928,1.5337638250875418,20.575574068178323,0.1832580636411274,5.171156949,0.7830158730266144,0.577971324520002,0.2852555180209576,0.21084606304218134,2.1276909802345717e-06,0.4575227169511616,1.6365108215937405
050502A,3.79,1.301029996,-10.736210146386687,3.709817945100995,1.4199198122215457,0.9114232838491731,1.9791050864526973,-5.68680596718435,1.5381971343040153,20.543815508944657,0.1819967381433241,5.171156949,0.770241993309833,0.6064444293207185,0.2709029666610562,0.19623833718394124,2.1674462563061493e-06,0.4399255128029324,1.6409922408283375
050525A,0.61,0.944482672,-10.384467734863605,3.5661995948461978,1.2472681734999134,0.8875278480750748,1.9593076687710955,-5.562343773055739,1.6653234840705904,21.364261793966254,0.7554048149905268,5.171156949,0.7874927694588969,0.6004296248648098,0.27276692392260954,0.19606592698786107,4.232789820540681e-06,0.4404902776710234,7.225519305636697
050603A,2.82,1.322219295,-10.482075977808583,3.955721196467381,1.6342458787942455,0.9083334776469505,1.9898859444951018,-5.601574536993211,1.5740942741237332,20.9103640936141,0.35314974377627106,5.171156949,0.7813054822869026,0.5786198766500539,0.28981531242301095,0.2018019832764133,2.9502893458865036e-06,0.36094841784523124,2.2442014450502206
050801A,1.56,1.28780173,-10.121843348775975,3.3569897613722954,1.3101946214120863,0.9178127234090804,1.9796439893713265,-5.540558932458734,1.5628972082952117,21.40656791402798,0.6609442826810084,5.171156949,0.7690656035101169,0.6135505669097068,0.27501145377841074,0.20181650093352016,4.36546025649442e-06,0.37126359524790226,5.232281275742972
050904A,6.295,2.259044094,-11.414142731480673,4.348196371483092,1.865825724242385,0.9265540855472016,1.9629792259509633,-5.909328934048972,1.6202335869521636,21.664178344157772,0.4274048734032261,5.171156949,0.8786404984438692,0.616789116525615,0.2915215744949431,0.21099389927573475,8.196961248677397e-07,0.4464766917131725,1.8763415296800983
050908A,3.34,1.239799818,-10.79878754020658,3.5262064256317736,1.1288636958126295,0.988397344695032,2.009700323392397,-5.700790149357527,1.5742244277108886,20.792162718078288,0.2575849554004279,5.171156949,0.7931201184618333,0.6488639039618964,0.27910524980634177,0.2204753365965928,2.132355769039346e-06,0.4562448598314286,1.627507350524251
051028A,3.6,1.204119983,-10.920814057145698,3.7892985150401586,1.2261734037999679,0.9343250125498388,1.9975551181034996,-5.693072052538422,1.5648039413111898,20.689377693310423,0.20160328158057028,5.171156949,0.7670054693336876,0.6680556591176823,0.29294602113973084,0.20349331923653458,2.081355124958188e-06,0.4468696439516087,1.5299944351769572
051111A,1.55,1.776555911,-9.999150911503662,3.368702247016272,1.2303263825935071,0.8967127225688667,1.974878093841267,-5.519414548121391,1.5544171645971427,21.41449022047823,0.6899609087299855,5.171156949,0.8416700643599695,0.5921772278435153,0.2749798530789172,0.20152301141493473,4.640230808547251e-06,0.3715169383347067,5.701914762437141
060512A,0.44,0.92890769,-10.675832545187117,3.648978660769825,1.1095465999030718,0.8927705700579673,1.9648391779230854,-5.630159874687546,1.6980855970758557,21.344521937154447,0.7040193693741643,5.171156949,0.7934235626869262,0.6104396818404174,0.28893671608017074,0.20827477723272375,3.5208162269887657e-06,0.46645858296806547,6.378194909952075
060607A,3.07,2.009450896,-10.418810608910121,3.620543799730577,1.3367961456469593,0.9046927530929008,1.9879124862641246,-5.632217378255731,1.5659745031946972,20.889904103920706,0.3411809893720894,5.171156949,0.8049289813225986,0.6003660028816213,0.2773956107719542,0.2041166465467461,2.6820122958325518e-06,0.3933985531074177,2.1368660384808287
060904B,0.7,2.234264124,-10.588353445349822,3.7590325669501006,1.3095328075328068,0.9259452401396444,1.972574009448581,-5.5992213582106025,1.6808198566763548,21.358919688821008,0.6829950956535595,5.171156949,0.7752562711870841,0.6061256725761701,0.28287126819584874,0.19681431474161748,3.784452612821596e-06,0.42568866134790617,6.009013299829602
061007A,1.26,1.876852648,-9.063167362816522,3.1334422780452473,1.5733479481946913,0.9436467577459278,1.9473781428717332,-5.330385997850517,1.469376636385477,21.50372059851278,0.819830475677497,5.171156949,0.8903680404823691,0.6477453559247797,0.27946388593654115,0.1992675308308799,7.620916967902843e-06,0.3741899603228991,10.15347550962278
061126A,1.1588,2.281033367,-10.64297878603632,3.6413201936401274,1.1857590871950796,0.9151909379759555,1.9916044235814692,-5.629138730205154,1.6626863652449546,21.348531882714525,0.6128896301589699,5.171156949,0.7822894557789413,0.6282223595389549,0.274005538608674,0.2013788103563912,3.4476962263799164e-06,0.39793015852889785,4.750967579565062
070125A,1.55,1.77815125,-10.901502373141163,4.258459632418372,1.59147961738547,0.8866568760106722,2.0011304046212146,-5.587837238591826,1.651196442402035,21.2202495015134,0.47275901012390986,5.171156949,0.7962583400485403,0.6323860011436382,0.2618000859097305,0.19347298862948842,3.6620016924052786e-06,0.3615892572358279,3.1688882318215668
070411A,2.95,2.089021501,-10.661470797779216,3.54512517275081,1.3907404791645197,0.9392570897007531,1.9967780165241031,-5.659918540225428,1.5830489557840388,20.84500266774689,0.3333421318634074,5.171156949,0.8305121006309948,0.622020566589438,0.3001709691432103,0.2026382839215155,2.567619479380941e-06,0.3901289694979176,2.051175107016662
070612A,0.671,2.566790912,-10.66431354607574,4.294901761670589,2.0175038475300093,0.9284429916519217,1.9681764435090185,-5.550462503422121,1.6634261135689246,21.31704359126016,0.6089637083880751,5.171156949,0.8072701250206098,0.5843216300461582,0.40000500285511553,0.21438805550957352,4.0649477304679975e-06,0.35354374609415923,4.835429189568081
071010A,0.99,0.77815125,-11.009751705994614,4.227280144981336,1.812348338305864,0.8845163725297365,1.9840960826108665,-5.596705962007418,1.6718552944920528,21.286496748712324,0.5383710246434087,5.171156949,0.796969627900217,0.5944891903343623,0.27595328610356384,0.19530433813451392,3.679922844070346e-06,0.3678377195927149,3.9174563212715334
071010B,0.947,1.552668216,-10.362015645800147,3.5025194980992493,1.0368048401776837,0.9061887440081952,1.9738026191423304,-5.5894013399423566,1.6618004516834433,21.37737722907149,0.7073661992273732,5.171156949,0.8419729210868612,0.5934021614588907,0.2804507200479438,0.2159867676516729,3.88242142836111e-06,0.42717730664205017,6.128572260720424
071025A,5.0,2.376832349,-10.784428198150584,3.5716008167247817,1.3939986301559553,0.921537869560161,1.9582406955191045,-5.863141473989165,1.5458285757144699,21.051224282692772,0.15999924850370395,5.171156949,0.7979319330129488,0.622375377666814,0.27489438649846876,0.19865477472918597,1.3807696785195184e-06,0.48694521063802976,1.7504371009162292
071112C,0.82,1.176091259,-10.403228668562736,3.2537323766138666,1.1753308429545475,0.8799136571749716,1.9641446212441886,-5.601588945369043,1.6477409383383836,21.38391569135622,0.7353132694632762,5.171156949,0.8124249309973228,0.6139564774836808,0.26686632127448334,0.19167345663978014,3.863891770137813e-06,0.43985651471544074,6.614422193062295
080319C,1.95,1.531478917,-10.668439070343064,3.5362380469849413,1.6970199952067913,0.9137540405425927,1.9965955582669876,-5.586124672321022,1.5791609648579064,21.24701395570757,0.4969846983921217,5.171156949,0.7673516912558291,0.5909541410483437,0.39732345573898686,0.20700489971823466,3.6291169447980547e-06,0.3579100753954843,3.188722428485813
080330A,1.51,1.783188691,-10.527418547206594,3.640424651821944,1.2653171807184234,0.8779070836270247,1.9940484763434438,-5.598220475083249,1.6176840478150776,21.321219347071263,0.5835896807249576,5.171156949,0.7849015453704649,0.5999844724696362,0.2723401037511847,0.2111095454512545,3.699164508268503e-06,0.3709845518672804,4.297502157718562
080413B,1.1,0.903089987,-11.13931817438933,4.435266839662626,1.8391472998556053,0.9077845053252224,1.9910531094455495,-5.589569116536699,1.6762554864781944,21.23670269330524,0.4893433918720162,5.171156949,0.8449046961619837,0.6202933517329692,0.2773496930555277,0.19230670316589754,3.710924694763301e-06,0.3625103499588606,3.3747197461721625
080603A,1.69,1.77815125,-10.695921119595967,3.7385261669256638,1.2060490923964067,0.90574028184772,2.0088920077773205,-5.633922480335679,1.628876994511105,21.208320844983312,0.5097085071984315,5.171156949,0.7648554451298448,0.6495980167776485,0.28376220466839797,0.19692039336650763,3.2724824819697895e-06,0.3644781716516708,3.4900219072614576
080603B,2.6893,1.77815125,-10.62338130837707,3.91194960677745,1.345072286095749,0.8827384431442789,1.996908334066499,-5.641118246976909,1.5906037718146515,20.88000591488369,0.3438601368640285,5.171156949,0.7443689195295713,0.6052016233344863,0.2646288584244072,0.19781730513843743,2.7271498689010742e-06,0.36986252229984806,2.1308090815538843
081228A,3.44,0.477121255,-10.87501320167658,3.3811839597357682,1.300279153981021,0.941183330074743,1.992089001294475,-5.706172200640668,1.5587781793279585,20.727033733863053,0.23898420785535865,5.171156949,0.7628889726120871,0.6386761951870861,0.2778611200287696,0.21014762113655167,2.1424332873570817e-06,0.46348793905078917,1.6589450444007399
090313A,3.38,1.893872679,-10.291698061742567,3.6348209177172675,1.182513376538823,0.9236338793574452,1.9922238876009901,-5.63993803306182,1.5504056922435479,20.87656130644578,0.3038552569136269,5.171156949,0.7937188061058169,0.6054385145273478,0.2820737177468576,0.19538975788731766,2.511618051450967e-06,0.4340062891514631,1.9618821458280182
090726A,2.71,1.773054693,-10.615358655715184,3.568563666330866,1.2508698732486363,0.9553776967294701,2.0062943472419374,-5.662960478033731,1.5906799208867066,20.86349079101141,0.36660974009539216,5.171156949,0.777195177129161,0.6256593499455232,0.2878598666923894,0.20600274429908216,2.6442301117064997e-06,0.3782948875900329,2.221093674696009
091024A,1.09,1.995196292,-10.204832104923828,3.8011931862754746,1.5175371813058907,0.8920414514491346,1.9693451128615909,-5.498781871825683,1.622231135301365,21.403437876421833,0.6964955270039882,5.171156949,0.8013627159790468,0.6121634266303504,0.2770093311440641,0.18597832845813417,4.844030293875478e-06,0.3769793264204261,6.133536319822268
000926A,2.04,1.397940009,-10.86052610404875,4.231180974543242,1.7594323701721848,0.916599497951259,2.0016596390072126,-5.58939065239684,1.6241801804748648,21.055870446776463,0.4035486394530812,5.171156949,0.8276600202839015,0.6538943979282898,0.2933842668777229,0.19416267362819006,3.439987056622422e-06,0.3560673392810432,2.4820583637147875
970508A,0.83,1.120573931,-11.291521829801319,4.62003633362784,1.4601572571298858,0.8680823428168625,1.9879034500804522,-5.668614561652211,1.7142648768762994,21.184162883334515,0.4662475397093148,5.171156949,0.80752163501987,0.6527925759649567,0.29329121784242074,0.21042358019442897,3.303794368619562e-06,0.4156058860232093,3.604076460198798
