"","InvZphot","InvZspec","Dlogz","Zphot","Zspec","Dz","normDz","SD","z_SD","pred_max","pred_min","linpred_max","linpred_min"
"000926A",0.3962,0.4829,0.0867,1.4900037433882,2.04018491662944,0.550181173241243,0.180969641100388,0,0,0.424688913221752,0.377128705776225,1.65881985481989,1.38302558865762
"011211A",0.4106,0.4969,0.0863,1.5739493699422,2.13978564827282,0.565836278330624,0.180214938762424,0,0,0.437788643340257,0.393796509622401,1.74024026369988,1.47626152374897
"030329A",0.2321,0.0682,-0.1639,0.706475274221604,0.170038089423047,-0.536437184798557,-0.458478394547888,0,0,0.28604536042407,0.192104599854852,0.932170114374544,0.556340431164374
"050315A",0.3934,0.4697,0.0763,1.47400173579256,1.94917130750827,0.475169571715715,0.16111969165914,0,0,0.428059538789168,0.367048468923698,1.67953564556417,1.32835109604463
"050318A",0.4399,0.3874,-0.0525,1.75359459175026,1.44005715942821,-0.313537432322054,-0.128495937527762,0,0,0.489328599126638,0.411487002231547,2.08552165764998,1.5792117714157
"050319A",0.4282,0.6274,0.1992,1.68040241156547,3.24033335385019,1.55993094228472,0.367879317994732,0,0,0.451244549496537,0.417043916775804,1.82647110153782,1.61242551503166
"050401A",0.4107,0.5911,0.1804,1.57454211192645,2.90031784475066,1.3257757328242,0.33991479299784,0,0,0.44470123623425,0.375039841936762,1.78420517420852,1.37159126415956
"050416A",0.221,0.2182,-0.0028,0.663412650370169,0.65272272994873,-0.0106899204214392,-0.00646806643832559,0,0,0.26566643154602,0.147670069055006,0.843598862725126,0.40497976379269
"050502A",0.5161,0.6803,0.1642,2.28170848544526,3.78960832497788,1.50789983953262,0.314827379865051,0,0,0.546075062252129,0.489803647204219,2.51621208509818,2.08889856696802
"050502B",0.5265,0.6806,0.1541,2.36124369047053,3.79291801219085,1.43167432172032,0.298706199037588,0,0,0.546451302802501,0.506525809756191,2.51925959051226,2.21015357527195
"050505A",0.5874,0.7218,0.1344,2.86722998119377,4.26987118996723,1.40264120877346,0.266162332666462,0,0,0.602949326525807,0.57161827473696,3.00819947232825,2.72922231877648
"050525A",0.3412,0.2068,-0.1344,1.19381499189791,0.609904076215706,-0.583910915682204,-0.362699196994869,0,0,0.403463705215955,0.296167806147877,1.53200002256638,0.977733664923378
